time,ax,ay,az,atotal
0.007623195648193359,-1.58,-2.24,0.81,2.85
0.008378028869628906,-2.71,-3.05,0.19,4.08
0.023639202117919922,-3.35,-3.73,-0.48,5.03
0.024776935577392578,-3.39,-4.26,-0.88,5.51
0.03999710083007102,-3.07,-4.5,-1.04,5.54
0.041124105453484106,-2.72,-4.46,-1.22,5.36
0.057713985443115234,-2.87,-4.73,-2.03,5.89
0.05934906005859375,-3.66,-5.61,-2.36,7.1
0.1126999855041575,-4.35,-6.64,-2.37,8.28
0.11354303359985352,-4.72,-7.79,-1.86,9.29
0.1278550624847341,-4.96,-9.32,-1.14,10.61
0.1286001205444336,-5.01,-11.87,-1.78,13.0
0.14029407501219993,-5.23,-16.26,-1.67,17.16
0.14143610000610352,-5.91,-21.95,-0.5,22.73
0.15627717971801758,-7.72,-23.64,1.45,24.91
0.15746116638183594,-10.27,-21.36,3.43,23.94
0.17439913749694114,-11.74,-19.6,3.88,23.17
0.1760270595550537,-11.85,-17.98,1.17,21.56
0.21999120712280273,-12.32,-15.39,-1.02,19.74
0.22087907791137695,-12.73,-12.93,-1.01,18.17
0.22442102432250977,-11.56,-10.31,0.23,15.49
0.23995399475097656,-9.69,-7.79,1.97,12.58
0.24113011360168457,-7.62,-5.85,-0.75,9.63
0.25614404678344727,-6.84,-2.82,-4.74,8.78
0.2572469711303711,-6.48,-0.46,-2.97,7.14
0.27454423904418945,-6.06,1.08,-2.73,6.73
0.27620792388916016,-8.91,1.65,-1.21,9.14
0.29300498962402344,-12.01,1.45,0.96,12.13
0.32956695556640625,-13.0,1.47,2.51,13.32
0.3304951190948415,-12.06,2.27,4.29,13.0
0.34187793731689453,-10.3,3.67,4.67,11.88
0.3426332473754812,-8.91,4.43,3.16,10.44
0.35683393478393555,-7.81,4.52,1.6,9.16
0.35761499404907227,-6.91,4.2,1.55,8.23
0.37319207191467996,-6.25,3.71,2.32,7.62
0.37436413764953613,-6.22,3.4,2.84,7.63
0.38959813117980246,-6.69,3.07,2.87,7.9
0.39074206352233887,-7.24,2.39,2.83,8.13
0.43065404891967773,-7.45,1.66,2.0,7.89
0.43155503273010964,-7.26,1.06,0.87,7.38
0.44106101989746094,-6.37,0.18,1.52,6.55
0.44181203842163796,-4.37,-0.99,1.86,4.85
0.45708322525024414,-1.46,-1.56,-1.17,2.43
0.4581611156463623,0.86,-1.37,-3.53,3.88
0.4728879928588867,2.36,-2.08,-2.06,3.76
0.4739830493927002,3.46,-3.93,-1.51,5.44
0.49013805389404297,3.71,-4.66,-1.68,6.18
0.49178600311279297,3.51,-5.23,-1.36,6.44
0.5323250293731618,3.99,-5.88,-0.49,7.12
0.5332369804382324,4.52,-6.78,0.96,8.2
0.5408391952514648,4.93,-8.25,1.07,9.67
0.5415859222412109,6.13,-9.69,-1.17,11.52
0.5569720268249512,7.89,-10.45,-3.25,13.49
0.5581281185150146,8.15,-10.3,-3.11,13.49
0.5727310180664062,8.44,-11.24,-3.03,14.37
0.5738430023193359,9.55,-12.44,-5.2,16.52
0.5898399353027344,11.38,-10.55,-8.65,17.76
0.5909750461578369,17.1,-6.44,-12.51,22.14
0.6332390308380198,24.01,-0.98,-16.93,29.39
0.634188175201416,27.51,3.54,-19.11,33.68
0.6408951282501292,27.51,3.99,-14.58,31.38
0.6415500640869141,23.61,2.11,-9.94,25.7
0.6570141315460205,17.26,1.02,-9.62,19.78
0.6581830978393555,14.66,-1.72,-7.37,16.49
0.672821044921875,14.08,-2.62,-7.3,16.07
0.673948049545281,7.93,-1.18,-5.71,9.84
0.6904940605163574,-8.22,-4.05,6.0,10.95
0.6921360492706299,-22.37,-13.92,22.46,34.62
0.7331709861755371,-9.12,-24.19,17.97,31.48
0.7340590953826904,0.26,-18.61,-7.83,20.19
0.741265058517449,5.5,-9.5,-3.84,11.62
0.7424459457397461,13.85,0.37,-1.08,13.89
0.756986141204834,14.95,10.65,-8.96,20.42
0.7581510543823242,9.64,13.5,-9.89,19.31
0.7732760906219411,4.44,10.55,-9.68,14.99
0.7743670940399099,2.13,5.58,-6.5,8.82
0.7901959419250417,1.34,1.03,-6.92,7.12
0.7918491363525391,2.36,-3.07,-7.24,8.21
0.8328609466552734,5.3,-6.28,-1.72,8.39
0.8337631225585938,9.06,-5.2,-1.21,10.51
0.8407669067382884,7.93,-0.44,-5.14,9.46
0.8415100574493408,5.18,1.41,-6.35,8.31
0.8569622039794993,2.84,1.65,-3.81,5.03
0.8581020832061768,1.18,1.28,0.82,1.92
0.8733482360839844,0.08,0.25,4.21,4.21
0.8744671344757009,-1.25,-0.39,2.18,2.54
0.891232967376709,-1.77,-0.62,-0.41,1.91
0.8929030895233154,-1.27,-0.78,-0.23,1.5
0.9437830448150706,-0.4,-1.0,-0.34,1.12
0.9445950984954905,0.6,-0.69,-1.52,1.77
0.9611430168151855,1.5,0.09,-2.22,2.68
0.961942195892334,1.82,0.81,-2.63,3.29
0.9732210636138987,1.55,1.36,-3.07,3.69
0.9743690490722585,0.77,1.42,-2.31,2.81
0.9900960922241211,-0.34,0.82,-1.02,1.35
0.991204023361206,-1.45,-0.09,0.16,1.46
1.00779390335083,-2.3,-0.94,1.21,2.76
1.009490966796868,-2.71,-1.33,1.29,3.28
1.0606460571288991,-2.46,-1.03,0.51,2.71
1.0614941120147705,-1.48,-0.39,-0.38,1.57
1.0781171321868825,-0.44,0.25,-1.28,1.37
1.0792021751403809,0.23,0.67,-1.9,2.02
1.0898232460021902,0.3,0.64,-1.45,1.61
1.0909440517425608,-0.41,0.31,-0.63,0.81
1.1067750453948904,-1.37,-0.28,-0.19,1.41
1.108091115951531,-2.25,-0.83,0.12,2.4
1.1246440410614014,-2.65,-1.27,-0.06,2.93
1.1263079643249583,-2.47,-1.4,-0.15,2.84
1.1671841144561768,-2.13,-1.24,-0.38,2.49
1.1680312156677246,-1.73,-1.14,-0.23,2.08
1.175422191619873,-1.37,-1.25,-0.17,1.86
1.1766281127929616,-1.41,-1.74,-0.47,2.28
1.1899609565734863,-1.65,-2.54,-0.85,3.14
1.1910970211028982,-2.15,-3.45,-0.88,4.15
1.2071561813354421,-2.62,-4.41,-0.57,5.16
1.2082300186157227,-3.04,-4.85,-0.7,5.76
1.2246551513671804,-3.18,-5.05,-1.06,6.06
1.2263112068176198,-3.39,-5.14,-1.86,6.43
1.2761130332946777,-3.52,-5.41,-1.87,6.71
1.2769651412963867,-3.49,-5.85,-1.46,6.96
1.2943921089172363,-3.76,-6.46,-1.36,7.59
1.295116901397705,-4.27,-7.86,-1.7,9.1
1.3065810203552246,-4.97,-10.31,-2.55,11.72
1.307744026184082,-6.03,-13.94,-2.88,15.45
1.3229990005493164,-6.89,-18.7,-1.9,20.01
1.3241372108459402,-8.46,-21.38,-1.15,23.02
1.3399291038513184,-10.89,-19.98,2.01,22.84
1.3411550521850586,-11.92,-18.29,3.52,22.11
1.382829189300537,-10.72,-17.37,1.73,20.48
1.3837430477142405,-9.86,-15.23,-1.16,18.18
1.3908190727233887,-10.38,-13.22,-0.86,16.83
1.3915791511535645,-10.43,-10.85,0.26,15.05
1.4074671268463206,-9.52,-8.17,1.44,12.62
1.4085831642150808,-7.96,-5.83,-0.64,9.88
1.423098087310791,-6.59,-3.36,-4.26,8.53
1.4242019653320384,-6.36,-1.07,-3.0,7.11
1.4399499893188477,-5.76,-0.48,-0.79,5.83
1.4410800933837962,-7.55,0.36,-1.12,7.64
1.4803030490875315,-11.26,0.87,0.83,11.32
1.4812002182006836,-13.16,1.22,2.28,13.41
1.4909749031066823,-13.0,1.66,3.26,13.5
1.49170112609864,-11.56,2.78,4.38,12.67
1.5070619583129883,-10.27,3.74,3.46,11.46
1.508193016052246,-9.31,3.99,1.81,10.28
1.5234179496765137,-8.38,3.75,1.25,9.26
1.5245699882507395,-7.32,3.23,1.77,8.19
1.541153907775879,-6.44,2.79,2.01,7.3
1.5428221225738596,-6.15,2.56,1.72,6.88
1.5859730243682861,-6.37,2.35,1.32,6.91
1.5868659019470286,-6.83,2.09,1.18,7.23
1.590588092803955,-7.02,1.79,1.18,7.34
1.5912511348724294,-6.73,1.36,0.6,6.89
1.6067819595336914,-5.66,0.69,-0.52,5.72
1.607929229736321,-3.81,-0.13,-1.09,3.96
1.6233670711517405,-1.64,-0.82,0.08,1.83
1.6244900226593089,-0.19,-0.97,-1.82,2.07
1.6411771774291992,0.14,-0.05,-4.38,4.38
1.642867088317871,0.62,-0.92,-4.08,4.22
1.6936371326446533,1.23,-3.61,-2.18,4.39
1.6944890022277832,2.44,-4.91,-2.06,5.85
1.7112290859222483,3.57,-5.46,-2.02,6.82
1.7123689651489258,4.02,-6.42,-1.4,7.7
1.7231941223144602,4.41,-8.3,-0.68,9.42
1.7243561744689941,5.7,-10.76,-1.64,12.28
1.74100923538208,7.32,-11.85,-2.51,14.15
1.7421531677246023,8.65,-12.03,-2.7,15.06
1.7568659782409668,10.9,-13.44,-3.56,17.66
1.7585210800170827,13.26,-14.47,-5.02,20.25
1.8000712394714355,15.07,-11.33,-6.19,19.84
1.8009660243988108,18.17,-5.16,-9.39,21.09
1.80743217468261,22.72,1.22,-15.08,27.29
1.8082151412963867,26.67,4.98,-18.21,32.67
1.8239951133728098,27.88,3.13,-14.19,31.43
1.8252029418945241,25.03,1.04,-7.71,26.21
1.839280128479004,18.97,0.67,-7.33,20.34
1.8404181003570628,16.71,-1.77,-5.84,17.78
1.856654167175293,16.29,-2.75,-4.36,17.08
1.8577809333801198,10.62,-0.43,-4.68,11.61
1.900238037109368,-10.11,-1.56,7.53,12.7
1.9011259078979563,-30.2,-12.76,23.86,40.54
