time,ax,ay,az,atotal
0.0012569427490234375,-0.11,-0.19,-0.03,0.22
0.0031528472900390625,-0.07,-0.16,-0.08,0.19
0.018004894256591797,-0.06,-0.16,-0.02,0.17
0.019144058227539062,-0.05,-0.13,-0.05,0.14
0.03423309326171875,0.01,-0.06,-0.06,0.08
0.035479068756103516,0.14,-0.08,-0.1,0.18
0.07543492317199707,0.19,-0.03,-0.12,0.22
0.07686901092529297,0.13,0.04,-0.05,0.14
0.08249187469482422,0.03,0.05,-0.04,0.07
0.08323383331298828,0.01,0.0,-0.21,0.21
0.10041475296020508,-0.01,0.11,-0.76,0.76
0.1016087532043457,0.42,-0.03,-0.87,0.96
0.11643695831298828,0.35,0.1,0.61,0.71
0.11758589744567872,0.14,0.26,0.91,0.95
0.13354778289794922,0.07,0.06,0.2,0.22
0.13520288467407227,0.05,-0.03,0.22,0.22
0.1856107711791992,0.06,0.15,0.13,0.2
0.18641090393066406,0.08,0.24,-0.03,0.25
0.2008228302001953,0.05,0.11,-0.09,0.15
0.2019169330596924,0.04,0.0,-0.23,0.23
0.2168407440185547,0.07,-0.01,-0.3,0.3
0.21799492835998532,0.06,-0.01,-0.21,0.21
0.23462486267089844,0.01,-0.08,-0.1,0.12
0.23572206497192386,0.0,-0.09,-0.12,0.15
0.2496509552001953,0.01,-0.07,-0.15,0.16
0.2512459754943848,0.01,-0.07,-0.11,0.13
0.299069881439209,-0.05,-0.04,-0.09,0.11
0.29993295669555664,-0.09,-0.04,-0.1,0.14
0.32089900970458984,-0.08,-0.05,-0.03,0.09
0.3220179080963135,-0.06,-0.05,-0.03,0.08
0.3330268859863281,-0.08,-0.03,-0.03,0.09
0.3339090347290039,-0.03,-0.08,0.07,0.11
0.3497400283813477,0.01,-0.02,-0.05,0.05
0.35083794593811035,-0.02,-0.05,-0.01,0.05
0.3670639991760254,0.0,-0.05,-0.02,0.05
0.36831188201904297,0.05,-0.1,-0.06,0.12
0.4225740432739258,0.07,-0.14,-0.09,0.18
0.42336082458496094,0.07,-0.11,-0.15,0.19
0.4374289512634277,0.1,-0.12,-0.19,0.24
0.4381699562072754,0.12,-0.12,-0.17,0.24
0.4494068622589111,0.15,-0.09,-0.15,0.23
0.4505109786987305,0.2,-0.08,-0.21,0.3
0.4657969474792481,0.16,-0.05,-0.23,0.28
0.4669418334960938,0.21,0.0,-0.18,0.27
0.4829568862915039,0.24,0.05,-0.12,0.27
0.4839088916778565,0.22,0.07,-0.17,0.28
0.5248479843139648,0.24,0.02,-0.16,0.28
0.5260000228881836,0.22,0.05,-0.27,0.35
0.5340437889099121,0.29,0.13,-0.26,0.41
0.5348079204559326,0.28,0.08,-0.04,0.29
0.5498909950256348,0.24,0.11,-0.03,0.26
0.5508558750152588,0.25,0.14,-0.1,0.3
0.5659108161926271,0.17,0.04,0.0,0.17
0.5670399665832521,-0.01,-0.05,0.02,0.05
0.5829808712005615,-0.09,-0.17,0.01,0.19
0.5846319198608398,-0.06,-0.13,-0.06,0.15
0.6246888637542725,-0.12,-0.08,0.01,0.14
0.6260418891906738,-0.24,-0.12,0.08,0.27
0.6336278915405273,-0.27,-0.15,0.15,0.34
0.6348018646240234,-0.38,-0.09,-0.04,0.39
0.6502828598022461,-0.63,0.18,-0.66,0.93
0.6512417793273926,-0.73,0.43,-0.3,0.89
0.6660418510437012,-0.25,-0.16,0.55,0.62
0.6671810150146484,-0.17,-0.6,0.0,0.62
0.6836678981781006,-0.06,-0.11,-0.79,0.79
0.6852898597717285,-0.04,0.32,0.09,0.33
0.7344138622283936,-0.09,0.33,0.26,0.42
0.7351350784301758,0.13,0.24,-0.07,0.28
0.7540240287780762,0.3,-0.02,0.13,0.32
0.7551980018615723,0.27,-0.35,0.43,0.61
0.7661559581756592,0.08,-0.27,0.2,0.34
0.7673120498657227,-0.27,0.16,0.22,0.38
0.7823019027709961,-0.46,0.05,0.26,0.53
0.7834358215332031,-0.29,-0.15,0.05,0.33
0.8003430366516113,-0.07,-0.14,-0.34,0.37
0.802001953125,0.01,-0.14,-0.6,0.61
0.8530397415161133,0.13,-0.18,-0.27,0.34
0.8538758754730225,0.24,-0.16,-0.09,0.3
0.8704719543457031,0.32,-0.26,-0.44,0.6
0.8715767860412598,0.46,-0.32,-0.63,0.84
0.8827147483825684,0.41,-0.39,-0.43,0.71
0.8838739395141602,0.23,-0.34,-0.08,0.41
0.8995668888092041,0.0,-0.28,-0.09,0.29
0.9006609916687012,0.09,-0.41,-0.45,0.61
0.916254997253418,-0.04,0.21,-0.1,0.23
0.9178528785705566,-0.18,0.79,0.27,0.85
0.9571380615234376,-0.03,0.42,0.09,0.43
0.9584970474243164,0.03,-0.18,-0.03,0.18
0.9671950340270996,-0.26,-0.36,-0.26,0.51
0.9682948589324952,-0.24,-0.23,-0.13,0.35
0.9825887680053712,-0.43,-0.23,0.2,0.52
0.9836709499359132,-0.45,-0.21,-0.33,0.59
0.9985618591308594,-0.43,-0.25,-0.72,0.87
0.9996879100799559,-0.21,0.01,-0.03,0.21
1.0167598724365234,-0.04,0.21,0.51,0.55
1.0196409225463867,0.07,0.12,0.44,0.46
1.0592398643493652,-0.08,-0.05,-0.13,0.16
1.0601220130920408,-0.21,-0.17,-0.32,0.41
1.067340850830078,-0.28,-0.27,-0.42,0.57
1.068058967590332,-0.15,-0.28,-0.71,0.77
1.083439826965332,-0.05,-0.2,-0.63,0.66
1.0845599174499512,-0.17,-0.15,-0.52,0.56
1.099009990692139,-0.14,-0.24,-0.1,0.29
1.1000759601593018,0.0,-0.35,0.1,0.36
1.1168959140777588,0.24,-0.42,0.16,0.5
1.1180078983306885,0.24,-0.18,0.35,0.46
1.1545779705047607,0.07,0.16,0.27,0.32
1.1555538177490234,0.16,-0.17,0.16,0.28
1.167205810546875,0.34,-0.53,0.33,0.71
1.168402910232544,0.09,-0.28,0.08,0.3
1.183132886886597,-0.27,-0.08,-0.37,0.46
1.184295892715454,-0.24,-0.13,0.13,0.3
1.19970703125,-0.18,0.17,0.92,0.95
1.201365947723389,0.08,0.38,0.51,0.64
1.2194969654083252,0.28,0.12,0.47,0.56
1.2243409156799316,0.34,0.29,1.03,1.12
1.255924940109253,0.11,0.2,0.98,1.0
1.2567908763885498,-0.3,-0.13,0.96,1.01
1.26751708984375,-0.5,-0.4,0.54,0.83
1.2682409286499023,-0.42,-0.33,-0.74,0.91
1.2830939292907717,0.13,0.06,-2.19,2.19
1.2841958999633791,0.05,0.72,-1.77,1.91
1.2993009090423584,-0.16,0.58,-0.99,1.15
1.3004250526428225,-0.08,0.18,-0.48,0.51
1.3163290023803709,0.15,0.05,0.07,0.17
1.3174469470977783,0.09,-0.21,0.07,0.23
1.3568377494812012,-0.06,-0.39,-0.04,0.39
1.3577280044555664,-0.02,-0.31,-0.01,0.31
1.3668999671936035,0.13,-0.12,-0.3,0.34
1.3680830001831057,0.31,0.06,-0.34,0.46
1.3831338882446291,0.28,-0.09,-0.33,0.44
1.3842198848724363,0.13,-0.39,-0.27,0.49
1.3988809585571291,-0.11,-0.64,-0.17,0.67
1.4000377655029297,-0.38,-0.52,-0.35,0.73
1.4172408580780032,-0.5,-0.44,-0.14,0.68
1.4189269542694092,-0.43,-0.57,0.09,0.71
1.461719989776611,-0.26,-0.33,-0.01,0.42
1.4625749588012695,-0.19,-0.05,-0.08,0.21
1.4660189151763916,-0.06,-0.04,-0.2,0.21
1.4666619300842283,0.03,-0.08,-0.3,0.31
1.4830598831176758,0.0,0.0,-0.28,0.28
1.484202861785889,0.13,0.11,0.01,0.17
1.49873685836792,0.3,0.23,0.39,0.54
1.4998540878295898,0.41,0.17,0.54,0.69
1.5168409347534182,0.22,0.11,0.47,0.53
1.5179657936096191,-0.04,0.06,0.44,0.44
1.5574679374694824,-0.14,0.01,0.38,0.4
1.5583877563476562,-0.17,-0.04,0.18,0.25
1.5669927597045898,-0.16,-0.11,0.0,0.19
1.5681748390197754,-0.05,-0.12,-0.21,0.24
1.583137035369873,0.01,-0.1,-0.32,0.33
1.5842299461364746,-0.02,-0.12,-0.26,0.28
1.599236011505127,-0.04,-0.13,-0.19,0.23
1.6003170013427734,-0.03,-0.07,-0.18,0.19
1.6171908378601074,-0.02,-0.08,-0.09,0.12
1.6188340187072754,-0.01,-0.08,0.0,0.08
1.6665899753570557,-0.03,-0.03,-0.03,0.05
1.6673979759216309,0.0,-0.02,-0.15,0.15
1.6871190071105957,0.07,-0.04,-0.19,0.2
1.6878919601440432,0.05,-0.03,-0.16,0.17
1.699349880218506,0.02,-0.01,0.01,0.02
1.7005019187927246,-0.04,-0.04,0.05,0.07
1.7161030769348145,-0.09,-0.06,-0.02,0.1
1.7172279357910156,-0.15,-0.04,-0.02,0.15
1.7326340675354004,-0.16,-0.06,-0.12,0.2
1.7342557907104492,-0.09,-0.08,-0.17,0.2
1.7574410438537598,0.0,-0.06,-0.21,0.21
1.758389949798584,0.06,-0.04,-0.22,0.23
1.7666378021240234,0.1,-0.02,-0.15,0.18
1.7673888206481934,0.09,-0.03,-0.08,0.12
1.7830500602722168,0.08,-0.01,-0.04,0.09
1.784167766571045,0.14,0.11,0.06,0.18
1.7994849681854248,0.06,-0.02,-0.05,0.08
1.8006057739257812,0.07,-0.11,-0.05,0.13
1.8167867660522459,0.06,0.0,-0.13,0.14
1.8183717727661133,0.07,-0.07,-0.12,0.15
1.8559579849243164,0.07,-0.13,-0.06,0.15
1.8565869331359863,0.04,0.05,0.02,0.06
1.8669748306274412,-0.04,0.0,-0.06,0.07
1.8677988052368164,-0.13,-0.06,-0.09,0.16
