time,ax,ay,az,atotal
0.008,2.77,-4.51,-1.32,5.45
0.00092315673828125,1.14,-4.52,-1.26,4.82
0.012174129486083984,0.33,-2.5,0.43,2.55
0.012928009033203125,-0.54,-0.19,-1.84,1.92
0.027369976043701172,-0.43,0.7,-2.35,2.48
0.028472900390625,-0.14,0.35,2.16,2.19
0.04387903213500266,0.83,-0.89,0.65,1.37
0.04500102996826172,3.09,-0.94,-4.14,5.25
0.06100797653198953,4.93,-0.34,-2.72,5.64
0.06262993812561035,3.28,0.46,-0.37,3.33
0.10353493690490012,-0.1,0.4,-0.71,0.82
0.10440492630004172,-2.12,-0.2,-0.79,2.27
0.1117401123046875,-2.44,-0.57,-0.8,2.63
0.11252689361572266,-1.85,-0.2,-0.42,1.9
0.12785816192626953,-1.07,0.47,-0.6,1.31
0.12904500961303,-0.32,0.79,-1.14,1.42
0.14343094825743918,0.18,0.61,-1.25,1.4
0.14452695846557617,0.28,0.27,-0.95,1.02
0.1609499454498291,0.16,0.15,-0.75,0.78
0.16254806518554688,0.14,0.08,-0.51,0.53
0.200408935546875,-0.05,0.05,-0.74,0.74
0.20131397247314453,-0.67,0.07,-0.74,1.0
0.21199703216552734,-1.42,-0.28,-0.62,1.57
0.21275091171264648,-1.82,-0.47,-0.43,1.92
0.2277069091796875,-1.91,-0.58,-0.17,2.0
0.22884798049926047,-1.83,-0.49,-0.16,1.9
0.24417901039123535,-1.57,-0.53,-0.02,1.65
0.24531102180480246,-1.68,-0.96,0.54,2.0
0.26070594787597656,-2.58,-1.22,0.92,2.99
0.26184606552124023,-3.68,-1.47,0.83,4.04
0.30455493927001953,-4.07,-2.4,-0.13,4.72
0.3054509162902832,-4.02,-3.31,-1.05,5.31
0.31183290481567383,-3.75,-4.28,-1.38,5.85
0.3125910758972097,-3.62,-4.6,-1.93,6.16
0.328341007232666,-3.64,-4.7,-2.24,6.35
0.3295431137084961,-4.14,-5.21,-2.31,7.04
0.3436551094055105,-4.86,-6.52,-2.87,8.62
0.3448150157928467,-5.42,-8.32,-2.33,10.19
0.3608360290527344,-5.63,-10.41,-0.81,11.86
0.3619730472564697,-5.6,-12.59,0.2,13.78
0.4052128791809011,-5.79,-14.64,0.74,15.76
0.40608787536621094,-7.07,-16.38,0.86,17.86
0.4118051528930664,-9.54,-19.16,2.26,21.52
0.41251182556152344,-12.07,-22.73,2.03,25.81
0.42807483673095703,-13.89,-23.01,0.67,26.88
0.4292259216308594,-15.28,-19.14,-0.9,24.5
0.44349813461303,-15.47,-13.75,-1.59,20.75
0.44463109970092063,-14.06,-9.23,-0.97,16.84
0.4608469009399414,-11.09,-6.53,1.47,12.95
0.46199893951416016,-8.34,-4.29,1.28,9.46
0.5055561065673828,-5.97,-2.47,-3.86,7.52
0.5064558982849192,-5.92,-0.1,-5.98,8.41
0.5116429328918457,-4.97,0.3,-3.87,6.3
0.5124039649963308,-6.06,1.42,-4.46,7.65
0.5279719829559397,-10.21,2.15,-0.71,10.45
0.5291290283203125,-13.16,2.25,1.26,13.41
0.5440988540649414,-13.74,2.77,3.14,14.36
0.545198917388916,-11.88,4.28,4.14,13.28
0.5620479583740234,-8.98,5.6,2.87,10.96
0.5636889934539795,-6.6,6.45,1.37,9.32
0.6025519371032786,-5.22,6.88,0.21,8.63
0.6034610271453857,-4.79,6.84,0.57,8.36
0.6118869781494141,-5.2,6.53,1.69,8.51
0.6126408576965332,-6.18,5.92,2.15,8.82
0.62768101692199,-7.36,5.32,2.08,9.31
0.6288161277770996,-7.94,4.38,1.18,9.14
0.6437530517578125,-7.77,3.41,-0.42,8.49
0.6449041366577148,-6.7,2.07,0.06,7.01
0.6606240272521902,-4.8,0.57,1.26,4.99
0.6617679595947266,-2.42,0.17,-0.91,2.59
0.7059259414672852,-0.31,-0.43,-3.78,3.81
0.7068469524383545,1.13,-2.24,-3.02,3.92
0.7116940021514822,2.79,-4.72,-2.38,5.97
0.7124481201171875,4.04,-5.95,-2.15,7.5
0.7275180816650391,4.52,-7.44,-2.09,8.95
0.7286460399627614,5.67,-9.34,-1.39,11.01
0.7442350387573242,7.06,-10.55,-0.56,12.7
0.7453830242156911,7.71,-10.29,-1.46,12.94
0.7619128227233887,7.96,-9.14,-1.33,12.19
0.7635488510131836,8.57,-9.06,-0.95,12.5
0.8186089992523264,9.95,-10.55,-2.0,14.63
0.8194730281829905,12.04,-11.99,-3.3,17.3
0.8320119380950999,14.53,-11.34,-4.95,19.08
0.8327350616455007,15.81,-7.08,-8.01,19.08
0.8437471389770508,16.44,-1.21,-12.16,20.48
0.8445470333099294,19.9,1.85,-14.92,24.94
0.8607089519500732,23.92,1.95,-13.95,27.75
0.8617868423461985,24.4,0.79,-10.45,26.55
0.877476930618279,20.71,-0.08,-8.76,22.48
0.8785979747772288,17.06,-2.13,-7.58,18.78
0.9172430038452148,12.24,-4.09,-5.1,13.87
0.918133020401001,0.92,-2.88,-9.13,9.61
0.9287180900573802,-20.6,-7.05,8.39,23.33
0.9294810295104909,-12.93,-27.87,28.53,41.92
0.944477081298821,-1.14,-26.64,-3.82,26.93
0.9456369876861572,1.11,-10.71,-4.84,11.8
0.9603779315948415,7.01,2.92,-0.8,7.63
0.9615039825439453,9.1,12.13,-10.12,18.23
0.9776091575622488,9.44,15.67,-13.54,22.75
0.9787509441375732,9.87,10.41,-15.5,21.11
1.0199899673461985,10.19,0.38,-5.54,11.6
1.020893096923821,11.21,-3.45,-4.14,12.43
1.0285060405731201,11.87,-5.41,-1.61,13.14
1.0292868614196706,9.02,-5.49,0.7,10.58
1.0444619655609202,3.13,-1.31,-2.91,4.47
1.0455780029296804,-0.69,0.82,-0.15,1.08
1.0607860088348389,-3.17,0.84,-1.35,3.54
1.0618901252746582,-3.03,-0.03,-2.79,4.11
1.0785329341888499,-1.27,-0.37,2.82,3.11
1.0801620483398438,-1.08,-0.85,2.82,3.13
1.1341769695281982,0.05,-1.18,-4.22,4.38
1.135004997253418,2.19,-0.26,-4.98,5.44
1.148452043533318,2.87,0.98,-1.58,3.41
1.149198055267341,1.58,1.38,-1.22,2.42
1.1606841087341238,-0.42,0.77,-0.71,1.12
1.161780834197991,-1.68,-0.1,-0.5,1.75
1.1770448684692383,-1.77,-0.48,-0.63,1.93
1.1782078742980957,-1.47,-0.37,-0.53,1.6
1.194173812866211,-1.22,0.03,-0.71,1.41
1.1952838897705007,-0.84,0.32,-0.96,1.31
1.2393529415130686,-0.54,0.33,-0.82,1.03
1.2402429580688477,-0.39,0.25,-0.95,1.05
1.2449121475219798,-0.47,0.17,-0.99,1.1
1.245640993118279,-0.72,0.02,-0.74,1.03
1.2609779834747386,-0.9,-0.14,-0.68,1.13
1.2621278762817383,-0.91,-0.11,-0.48,1.03
1.2770028114318848,-0.84,-0.03,-0.08,0.84
1.2781219482421804,-0.96,-0.16,-0.02,0.97
1.2943649291992188,-1.14,-0.52,-0.02,1.25
1.2958650588989258,-1.45,-1.22,0.65,2.0
1.3356029987335276,-2.22,-1.61,1.38,3.07
1.33648490905761,-3.16,-2.0,0.46,3.76
1.3453450202941895,-4.12,-2.32,-0.96,4.82
1.3461060523986816,-4.69,-2.51,-2.02,5.69
1.3619608879089284,-4.28,-3.68,-2.63,6.22
1.3631300926208425,-3.4,-5.02,-1.41,6.22
1.3771209716796804,-2.73,-5.39,-0.36,6.05
1.3782639503479004,-2.98,-5.06,-0.29,5.87
1.3941531181335378,-4.08,-5.29,-0.92,6.74
1.3952560424804688,-5.22,-6.58,-2.23,8.69
1.438817024230957,-5.82,-8.39,-2.53,10.51
1.4397220611572266,-5.85,-10.6,-1.41,12.18
1.4442989826202322,-5.69,-13.19,-0.71,14.38
1.445098876953125,-6.39,-15.9,-0.35,17.13
1.460998058319099,-8.57,-18.34,0.84,20.26
1.4621338844299316,-11.24,-21.01,2.21,23.92
1.4776070117950368,-13.05,-22.15,2.4,25.82
1.478698968887322,-12.76,-19.42,0.98,23.25
1.4949150085449219,-12.28,-14.94,-0.07,19.33
1.4960408210754395,-12.37,-10.74,-0.41,16.38
1.5439858436584473,-11.3,-8.72,-0.48,14.28
1.5448219776153493,-9.14,-7.16,0.51,11.62
1.5653600692749094,-8.46,-4.91,-1.59,9.9
1.5665979385375977,-7.74,-3.81,-4.02,9.51
1.577847957611091,-7.79,-1.59,-2.97,8.48
1.5790128707885742,-6.99,-0.49,-2.28,7.36
1.5936520099639822,-8.66,1.2,-2.2,9.01
1.5947728157043457,-12.0,1.76,0.84,12.15
1.6119439601898264,-13.68,1.75,2.58,14.03
1.6136231422424316,-13.1,2.59,4.37,14.05
1.6651101112365723,-10.57,4.33,4.64,12.32
1.6659660339355398,-8.0,5.71,3.3,10.36
1.6820778846740723,-6.22,6.54,1.46,9.14
1.6828250885009766,-5.31,6.74,0.7,8.6
1.6940131187438894,-5.4,6.53,1.75,8.65
1.6951489448547363,-6.27,6.04,2.75,9.13
1.7104589939117432,-7.22,5.32,3.14,9.5
1.7115960121154856,-7.65,4.7,2.69,9.37
1.727437973022461,-7.97,4.31,1.25,9.14
1.7285561561584473,-8.0,3.2,1.51,8.74
1.7708821296691966,-7.21,1.41,3.24,8.02
1.771789073944099,-5.12,0.7,2.43,5.71
1.7781901359558034,-1.69,0.12,-1.56,2.3
1.7789599895477295,0.72,-1.25,-2.5,2.88
1.7943978309631348,2.26,-3.45,-1.28,4.31
1.7955360412597656,3.66,-5.97,-1.15,7.09
1.8107190132141113,4.26,-7.73,-1.64,8.97
1.811844825744636,4.96,-9.32,-1.2,10.62
1.8272781372070312,6.17,-11.11,-0.47,12.71
1.8289151191711426,7.12,-12.66,-1.86,14.64
1.8713440895080566,7.98,-13.17,-3.91,15.88
1.8722348213195872,8.2,-12.47,-3.31,15.28
1.8781750202178884,9.36,-12.73,-3.49,16.18
1.8789501190185547,12.0,-14.23,-6.05,19.57
1.8943729400634766,15.09,-12.22,-8.52,21.2
1.8955349922180176,17.85,-4.7,-12.15,22.09
1.9111218452453613,21.37,1.89,-17.84,27.9
1.9122600555419922,25.3,4.82,-20.29,32.78
1.92846488952636,27.2,2.6,-16.9,32.12
1.9301109313964844,24.12,-0.76,-12.12,27.0
1.969420909881599,17.75,-1.07,-9.49,20.15
1.9703330993652344,14.46,-1.84,-7.25,16.28
1.9781169891357422,11.41,-2.96,-5.37,12.95
1.9788680076599192,3.92,-4.27,-0.24,5.8
1.9943408966064453,-11.74,-4.77,6.06,14.04
1.9954869747161794,-19.52,-14.46,23.16,33.56
2.0107598304748535,-7.48,-24.05,8.11,26.45
2.011826992034919,-2.62,-16.63,-12.48,20.95
2.028748035430908,3.94,-3.45,-3.36,6.22
2.030395984649658,11.39,7.42,-2.14,13.76
2.078917980194099,15.88,12.71,-9.0,22.24
2.0798349380493164,15.33,11.2,-13.47,23.27
2.0988240242004466,9.99,5.8,-12.87,17.29
2.1000051498413086,6.59,-1.14,-5.35,8.56
2.1111750602722097,5.4,-6.83,-1.91,8.91
2.1123549938201975,5.09,-6.63,-3.55,9.08
2.1271259784698557,3.01,-2.46,-3.09,4.96
2.1280899047851562,2.05,-0.28,-1.84,2.76
2.1451358795166016,1.26,1.15,-1.51,2.27
2.1467859745025635,0.1,1.27,-0.39,1.33
2.1998281478881836,-0.23,-0.33,-0.64,0.75
2.2006590366363525,0.39,-0.69,-0.87,1.17
2.2151751518249583,1.2,-0.12,0.51,1.3
2.2159149646759104,1.31,-0.36,0.04,1.35
2.2273039817809988,0.93,-0.61,-2.26,2.51
2.228459835052483,0.81,-0.39,-2.85,2.98
2.2434630393982005,0.6,0.26,-1.73,1.84
2.2445569038391113,-0.12,0.78,-1.28,1.5
2.26025199890136,-0.98,0.77,-1.06,1.63
2.261328935623162,-1.8,0.35,-0.5,1.9
2.302968978881836,-2.07,-0.14,-0.31,2.09
2.303867816925049,-1.37,-0.3,-0.44,1.46
2.311622142791741,-0.47,-0.05,-0.74,0.87
2.3123579025268555,-0.25,0.46,-0.83,0.98
