time,ax,ay,az,atotal
0.0008471012115478517,-5.17,-0.16,1.37,5.35
0.002165079116821289,-5.29,0.28,1.34,5.46
0.013948917388916016,-5.45,0.93,1.41,5.7
0.015168190002441406,-5.68,1.34,1.59,6.04
0.029324054718017575,-5.98,1.56,1.71,6.41
0.03062605857849121,-6.18,1.71,1.95,6.7
0.04750823974609375,-6.14,1.97,2.4,6.88
0.04920005798339844,-5.94,2.17,2.68,6.86
0.08920001983642578,-5.98,2.23,2.63,6.9
0.09063506126403807,-6.03,2.21,2.56,6.91
0.0960841178894043,-6.03,2.11,2.38,6.81
0.09694910049438477,-6.23,1.71,2.27,6.84
0.1121821403503418,-6.47,1.47,2.07,6.95
0.11331701278686525,-6.45,1.11,2.09,6.87
0.1287391185760498,-6.15,0.71,2.13,6.54
0.1298689842224121,-5.8,0.37,1.9,6.11
0.14679908752441406,-4.98,-0.05,1.43,5.18
0.14843320846557614,-3.91,-0.46,1.06,4.07
0.1868581771850586,-3.11,-1.08,0.75,3.37
0.1882171630859375,-2.68,-1.0,0.61,2.92
0.19519901275634768,-2.34,-0.78,0.56,2.52
0.19592523574829104,-2.38,-0.7,0.5,2.53
0.21203303337097168,-2.36,-0.6,0.52,2.48
0.2132539749145508,-2.2,-0.44,0.6,2.32
0.22789907455444336,-2.12,-0.34,0.79,2.28
0.2289972305297852,-2.22,-0.45,1.14,2.53
0.2460341453552246,-2.17,-0.87,1.74,2.91
0.24765491485595706,-1.87,-1.0,1.72,2.73
0.2915780544281006,-1.75,-1.06,1.82,2.73
0.2922968864440918,-1.55,-0.36,1.93,2.5
0.2945871353149414,-1.45,-0.1,2.68,3.04
0.3120222091674805,-1.41,0.56,2.8,3.18
0.3132009506225586,-1.38,0.03,2.44,2.8
0.3279550075531006,-1.03,-0.99,2.19,2.61
0.3290681838989258,-0.56,-1.41,1.96,2.47
0.34600305557250977,-0.81,-1.19,1.72,2.24
0.3476462364196777,-1.55,-1.21,1.5,2.47
0.36570000648498535,-2.0,-1.35,1.46,2.82
0.4031150341033936,-1.88,-1.22,1.6,2.75
0.40397000312805176,-1.23,-1.56,1.47,2.47
0.41269588470458973,-0.13,-2.45,1.38,2.81
0.4134402275085449,0.59,-3.0,1.43,3.37
0.42813801765441895,0.26,-2.85,1.33,3.15
0.42884206771850586,-0.01,-2.04,1.67,2.63
0.4446070194244385,0.43,-1.06,2.96,3.17
0.4457530975341797,1.18,-1.18,3.57,3.94
0.4609570503234863,1.66,-1.38,4.21,4.73
0.4620671272277832,1.71,-0.98,3.88,4.35
0.498507022857666,1.59,-1.23,2.84,3.47
0.4994430541992188,0.86,-1.95,1.88,2.84
0.5131511688232422,-0.51,-0.79,1.68,1.92
0.5138731002807617,-1.53,0.34,2.49,2.94
0.5285940170288086,-1.96,0.93,2.79,3.53
0.5297279357910156,-1.72,1.1,2.91,3.55
0.5445079803466797,-0.61,-0.62,1.57,1.79
0.5456180572509766,4.57,-3.9,-5.64,8.24
0.5628108978271484,-0.03,-4.27,-1.72,4.6
0.5644268989562988,-1.1,-0.67,-1.55,2.01
0.6027889251708984,0.38,0.55,-1.72,1.84
0.6036791801452637,-0.22,0.2,-0.65,0.71
0.6126620769500732,-0.94,0.5,-1.34,1.71
0.613400936126709,-2.07,0.81,-0.86,2.38
0.6284151077270508,-3.45,1.63,-0.29,3.82
0.6295340061187744,-4.89,2.31,0.46,5.42
0.6450240612030029,-4.95,3.41,0.7,6.05
0.6460881233215332,-2.82,2.55,0.99,3.92
0.6626160144805908,-1.05,1.76,1.49,2.53
0.6642420291900635,-0.53,1.13,0.33,1.29
0.717803955078125,-0.43,0.43,0.22,0.64
0.7186000347137451,-0.51,0.06,-0.29,0.58
0.7326550483703613,0.17,-0.61,-0.41,0.75
0.7333831787109375,1.11,-0.07,0.01,1.11
0.7450590133666992,2.16,-0.8,-0.61,2.38
0.7462170124053955,2.29,-0.72,-0.54,2.46
0.7612462043762207,2.18,0.47,-0.45,2.27
0.7623391151428223,2.28,0.37,-1.14,2.57
0.778264045715332,2.57,-0.18,-1.66,3.06
0.7799172401428223,3.57,0.0,-1.32,3.8
0.8158600330352783,4.08,-0.03,-0.92,4.18
0.8167839050292969,3.45,0.03,-0.65,3.51
0.8292620182037354,2.46,0.43,-0.28,2.51
0.8302791118621826,1.48,0.96,-0.66,1.88
0.8455390930175781,0.71,0.96,-1.0,1.55
0.8465862274169922,-0.22,0.09,-1.2,1.22
0.8616499900817871,-0.82,-0.36,-0.71,1.14
0.8627581596374512,-0.92,-0.46,0.83,1.32
0.8793768882751465,-0.95,-0.8,1.81,2.19
0.8810880184173584,-0.97,-0.72,3.08,3.3
0.9329180717468262,-0.77,0.27,4.4,4.47
0.9337182044982909,-1.31,0.4,3.73,3.97
0.9495580196380616,-1.38,0.04,2.97,3.27
0.9506430625915528,-0.49,-0.15,2.11,2.17
0.9620471000671388,-0.3,-0.47,1.66,1.75
0.963170051574707,-0.36,0.08,1.25,1.3
0.9783470630645752,-0.85,-0.22,0.72,1.13
0.9794511795043944,-1.51,-0.41,0.57,1.66
0.9960920810699464,-1.86,-0.46,0.36,1.94
0.9977312088012696,-1.4,-1.12,0.08,1.79
1.0439472198486328,-0.48,-1.69,-0.52,1.83
1.0448489189147951,0.16,-1.67,-0.95,1.92
1.0659451484680176,0.87,-1.71,-0.8,2.07
1.0671811103820799,1.5,-1.46,-0.42,2.13
