time,ax,ay,az,atotal
0.0016989707946777346,2.45,2.9,0.61,3.84
0.002482891082763672,1.29,1.48,0.81,2.12
0.02130889892578125,0.2,0.32,0.91,0.98
0.02247285842895508,-1.43,-0.56,1.37,2.05
0.03351879119873047,-3.2,-1.46,0.24,3.52
0.03462076187133789,-3.73,-0.72,-0.22,3.8
0.05045294761657715,-2.51,-0.04,1.0,2.7
0.05160903930664063,-1.06,0.64,2.01,2.36
0.06895780563354492,-0.28,1.16,2.38,2.66
0.07051801681518555,-0.45,0.94,1.81,2.08
0.1186048984527588,-0.51,0.27,0.83,1.01
0.1194138526916504,-1.18,-0.22,0.15,1.2
0.1347198486328125,-1.76,-0.12,-1.04,2.04
0.13544273376464844,-1.94,-1.62,-1.77,3.08
0.15091800689697266,-1.43,-1.97,-1.99,3.14
0.15203285217285156,-1.18,-1.28,-1.78,2.48
0.16707801818847656,-1.31,-0.98,-1.69,2.35
0.16818904876708984,-1.84,-0.62,-0.79,2.09
0.18450593948364255,-2.71,-0.57,-0.37,2.79
0.18613672256469727,-3.28,-0.45,-1.0,3.45
0.2288527488708496,-3.51,-0.65,-1.14,3.74
0.22973084449768064,-3.76,-1.31,-0.94,4.09
0.2333970069885254,-3.87,-1.59,-1.31,4.38
0.23413491249084475,-3.28,-1.91,-2.55,4.57
0.25032591819763184,-1.99,-2.2,-1.56,3.35
0.25146484375,-1.54,-1.3,-0.06,2.01
0.26657772064208984,-1.52,-0.71,0.48,1.74
0.26767587661743164,-1.49,-0.39,1.18,1.94
0.2831077575683594,-1.03,-0.14,1.55,1.86
0.28415894508361816,-0.44,-0.17,1.46,1.53
0.32412004470825195,-0.09,-0.64,0.95,1.14
0.3249998092651367,0.56,-1.19,0.46,1.39
0.33400893211364746,1.15,-0.74,0.67,1.52
0.3351359367370605,1.83,-0.72,0.87,2.15
0.35025978088378906,2.12,-0.73,1.22,2.55
0.35135698318481445,2.08,-0.45,-0.05,2.12
0.366642951965332,1.56,0.05,-1.06,1.88
0.3677377700805664,1.12,-0.2,-1.16,1.62
0.3869538307189941,1.44,-0.31,-1.62,2.18
0.39197874069213867,1.01,0.22,-1.94,2.19
0.42463183403015137,0.07,-0.04,-2.37,2.37
0.42546987533569336,-0.79,0.75,-2.32,2.56
0.4348697662353516,-0.68,1.29,-2.38,2.79
0.435579776763916,-0.06,1.21,-1.69,2.07
0.4497790336608887,0.73,0.78,-1.45,1.8
0.4504537582397461,1.39,0.81,-1.04,1.91
0.4667098522186279,1.5,1.12,-0.35,1.9
0.4677989482879639,0.84,1.43,0.13,1.66
0.4830780029296875,-0.01,1.31,-0.36,1.35
0.4841370582580566,-0.29,0.8,-0.77,1.14
0.5207109451293945,0.31,0.48,-0.65,0.86
0.5221159458160399,0.75,0.81,0.19,1.12
0.5345697402954102,0.87,0.8,0.77,1.41
0.5356850624084473,3.56,-4.43,-7.82,9.66
0.5505008697509766,4.54,-2.36,-1.81,5.42
0.5515928268432617,0.79,1.19,-0.5,1.51
0.5663938522338867,-0.45,-1.63,0.94,1.93
0.5674877166748047,-2.63,-1.67,0.11,3.11
0.5843799114227295,-4.24,-2.05,-0.9,4.79
0.5859689712524414,-4.35,-1.51,0.11,4.6
0.6314778327941895,-3.58,0.91,3.88,5.35
0.6323328018188477,-2.14,1.33,6.74,7.19
0.6544549465179443,-0.74,0.72,6.22,6.3
0.6556620597839355,0.26,-1.19,3.74,3.93
0.6668429374694824,1.66,-2.28,2.29,3.63
0.6679267883300781,2.09,-1.98,3.25,4.34
0.6845297813415527,0.92,-2.21,2.77,3.66
0.6860828399658203,-0.18,-2.73,0.95,2.89
0.7027978897094727,-1.02,-3.36,-1.14,3.69
0.7077779769897461,-2.05,-3.28,-3.04,4.91
0.73807692527771,-2.21,-2.06,-2.4,3.85
0.7388858795166016,-1.8,-1.49,-1.88,2.99
0.751215934753418,-1.66,-0.55,-2.71,3.22
0.7519297599792479,-1.65,1.28,-1.93,2.84
0.7674307823181152,-1.88,1.68,-0.99,2.7
0.7681207656860352,-2.2,1.13,-0.82,2.6
0.7829768657684326,-1.76,1.13,-0.39,2.12
0.7839338779449463,-1.19,0.87,-0.31,1.5
0.7993319034576416,-0.24,1.52,0.09,1.54
0.8004260063171387,0.0,1.36,0.33,1.39
0.8378698825836182,-0.35,1.48,0.41,1.57
0.8387928009033203,-0.74,1.05,0.19,1.29
0.8511819839477539,-0.94,0.09,-0.63,1.13
0.8523209095001221,-0.63,-0.34,-0.32,0.78
0.866786003112793,-0.93,-1.49,-0.99,2.01
0.8678860664367676,-0.69,-0.63,-1.47,1.74
0.8836398124694824,-1.16,0.09,0.05,1.16
0.8847379684448242,-3.0,-0.72,-0.68,3.15
0.9009468555450441,-3.38,-0.46,0.23,3.41
0.9025588035583496,-1.69,-0.33,1.74,2.44
0.9479718208312988,-0.77,-1.99,0.64,2.22
0.9487829208374025,-0.33,-2.2,1.38,2.61
0.9712190628051758,-0.59,-0.82,2.89,3.06
0.972348928451538,-1.3,-0.8,2.15,2.63
0.9832310676574708,-0.05,0.33,1.8,1.83
0.984333038330078,2.62,0.44,2.25,3.48
0.9993648529052734,4.04,0.35,1.36,4.27
1.0004630088806152,4.18,0.35,0.64,4.24
1.0175957679748535,3.72,-0.23,-0.15,3.73
