time,ax,ay,az,atotal
0.005232810974121094,0.1,-0.37,1.79,1.83
0.007996797561645508,0.17,-0.3,0.83,0.89
0.017778873443603516,-0.29,-0.12,0.25,0.4
0.019023895263671875,-0.15,-0.38,0.07,0.41
0.033316850662231445,-0.06,0.12,-1.36,1.36
0.03442668914794922,0.12,0.09,0.13,0.19
0.0715646743774414,0.42,0.19,-0.01,0.46
0.07253074645996094,0.19,0.03,-0.45,0.48
0.08318877220153809,-0.13,-0.14,-0.11,0.22
0.08394289016723633,-0.03,0.05,-0.1,0.11
0.10070466995239258,-0.03,0.04,0.09,0.1
0.10166382789611816,0.03,-0.02,0.2,0.2
0.11682367324829103,0.01,-0.14,0.14,0.19
0.1179499626159668,-0.16,-0.08,-0.07,0.19
0.13437795639038086,-0.25,-0.17,0.05,0.3
0.13547468185424805,-0.19,0.02,0.2,0.27
0.18910694122314453,-0.17,0.01,0.03,0.17
0.18996095657348636,-0.31,-0.09,-0.1,0.33
0.20075082778930664,-0.27,-0.11,-0.07,0.29
0.20148897171020508,-0.06,-0.04,-0.04,0.08
0.2166898250579834,0.05,0.09,-0.02,0.1
0.21790695190429688,0.02,0.05,0.0,0.05
0.2326347827911377,-0.02,0.19,0.11,0.22
0.23373889923095706,0.11,0.16,0.01,0.19
0.2500476837158203,0.1,-0.13,0.0,0.16
0.2515878677368164,-0.04,0.11,0.01,0.11
0.29172587394714355,-0.03,0.14,-0.05,0.15
0.2926027774810791,0.12,0.25,-0.15,0.31
0.30046987533569336,0.25,0.19,-0.22,0.38
0.3012027740478516,0.16,0.05,-0.23,0.28
0.3168067932128906,0.29,0.27,-0.08,0.4
0.3179206848144531,0.04,-0.38,0.06,0.38
0.3324718475341797,-0.11,-0.06,-0.05,0.13
0.33360981941223145,-0.21,-0.18,0.05,0.28
0.3499388694763184,-0.1,-0.21,-0.02,0.23
0.3514788150787353,0.04,-0.02,-0.07,0.08
0.39412975311279297,0.11,0.07,-0.01,0.13
0.3950438499450684,0.15,0.11,-0.04,0.19
0.4007828235626221,0.32,0.59,-0.24,0.71
0.4014837741851807,0.28,0.61,0.08,0.67
0.4166936874389648,0.23,0.78,0.02,0.81
0.4178409576416016,0.16,0.87,0.15,0.89
0.43401384353637695,0.05,0.97,0.22,0.99
0.43506288528442383,0.02,1.23,0.07,1.23
0.4506926536560058,0.05,1.55,0.1,1.55
0.4522976875305176,0.21,1.97,-0.03,1.98
0.5016458034515381,0.39,2.0,-0.26,2.05
0.5024697780609131,0.21,1.47,-0.17,1.49
0.5211648941040039,-0.09,0.97,0.35,1.03
0.5223028659820557,-0.64,0.61,0.33,0.94
0.532984733581543,-0.91,0.22,-0.22,0.96
0.5340976715087891,-0.41,0.24,-0.1,0.48
0.5496227741241455,0.12,-0.22,0.14,0.28
0.5507228374481201,0.0,-0.39,-0.23,0.45
0.5672369003295898,0.09,-0.37,-0.17,0.41
0.5688576698303223,0.22,-0.72,-0.09,0.75
0.6168398857116699,0.1,-1.28,-0.45,1.36
0.6177077293395996,0.08,-1.46,-0.15,1.46
0.6373786926269531,0.22,-1.26,-0.18,1.29
0.638185977935791,0.33,-1.16,-0.02,1.2
0.6499278545379639,0.51,-0.6,-0.45,0.9
0.6510968208312988,0.28,-1.02,-0.32,1.1
0.6658649444580078,0.14,-0.7,0.01,0.71
0.6669549942016602,0.2,-0.92,-0.01,0.94
0.6839957237243652,0.08,-0.71,0.34,0.79
0.6856007575988771,0.13,0.07,0.05,0.15
0.7380077838897705,0.39,0.12,0.24,0.47
0.7388029098510742,0.2,-0.13,0.21,0.31
0.7541577816009521,-0.32,-0.2,-0.11,0.39
0.7548878192901611,-0.23,0.02,0.13,0.26
0.766406774520874,0.36,0.58,-0.05,0.68
0.7675719261169434,0.69,-0.89,0.1,1.13
0.7825899124145508,-2.07,-1.09,-1.01,2.54
0.7836966514587402,-1.25,-1.55,0.13,1.99
0.8007040023803711,-0.23,-2.41,0.02,2.42
0.802311897277832,-0.04,-1.75,-0.04,1.75
0.8415048122406006,-0.08,-1.1,-0.02,1.1
0.8424177169799805,-0.02,-0.47,0.13,0.48
0.85052490234375,0.12,0.48,0.3,0.57
0.8512639999389648,0.12,1.0,-0.02,1.0
0.8665318489074707,0.33,1.48,-0.45,1.58
0.8676848411560059,0.09,0.68,-0.18,0.7
0.8828949928283691,-0.36,0.53,-0.3,0.7
