time,ax,ay,az,atotal
0.0009088516235209454,-0.64,0.93,-2.88,3.09
0.00980401039122114,0.47,0.15,0.11,0.5
0.010562896728501414,1.81,0.71,0.44,1.99
0.02580499649047141,1.38,1.34,-3.24,3.76
0.026972055435180664,0.52,1.27,-3.74,3.98
0.04207897186278586,-0.84,0.27,-1.46,1.7
0.04321694374083762,-1.57,-0.91,-1.64,2.44
0.05986595153807883,0.05,-1.09,-1.38,1.75
0.061524868011467504,1.78,-0.66,1.04,2.16
0.11289787292479048,1.36,0.01,0.71,1.53
0.11370801925658469,0.74,0.29,-1.41,1.61
0.12993383407592063,0.51,0.35,-1.26,1.4
0.1310429573059082,0.47,0.04,-0.85,0.97
0.14189600944518332,0.13,-0.07,-0.73,0.74
0.14302682876586204,-0.42,0.0,-1.04,1.12
0.15909504890441895,-0.73,0.0,-1.29,1.48
0.16010594367980957,-0.55,0.06,-0.99,1.13
0.17560291290282493,-0.23,0.14,-0.6,0.65
0.17726993560791016,-0.15,0.09,-0.26,0.31
0.21467900276184082,-0.41,-0.01,0.09,0.41
0.21554088592528586,-0.83,-0.17,-0.11,0.85
0.22639608383178,-0.98,-0.38,-0.46,1.14
0.2271599769592214,-0.96,-0.46,-0.35,1.12
0.24233698844908957,-0.81,-0.32,-0.3,0.92
0.24347996711730957,-0.63,-0.01,-0.31,0.7
0.25853586196898704,-0.62,0.01,-0.37,0.72
0.2596631050109792,-0.73,0.06,-0.52,0.89
0.2765631675720144,-0.65,-0.07,-0.23,0.69
0.2781660556793142,-0.64,-0.06,-0.39,0.75
0.32898807525634055,-0.73,-0.11,-0.58,0.93
0.3298368453979492,-0.59,-0.26,-0.85,1.06
0.34681200981139426,-0.41,-0.09,-0.92,1.01
0.34798383712767844,-0.19,0.05,-0.94,0.96
0.35854816436766157,-0.19,0.15,-1.64,1.65
0.3595271110534597,-0.58,0.14,-1.94,2.02
0.37564897537230735,-1.02,-0.47,-1.65,1.99
0.37680912017821555,-1.29,-1.12,-1.59,2.33
0.3930511474609304,-1.52,-1.84,-1.11,2.63
0.3946838378906108,-1.9,-2.94,-0.77,3.58
0.4312920570373464,-2.5,-3.66,-0.84,4.51
0.43216514587401633,-2.69,-3.87,-0.8,4.78
0.443037986755364,-2.82,-4.18,-0.38,5.05
0.4438481330871511,-3.28,-4.72,-0.44,5.76
0.45899009704589844,-3.86,-4.83,-0.66,6.21
0.4601788520812917,-4.17,-5.14,-0.68,6.65
0.47538185119628906,-4.09,-6.12,-0.14,7.36
0.4765629768371511,-3.99,-7.31,0.74,8.36
0.49190402030943403,-4.2,-8.15,1.23,9.25
0.4930870532989502,-4.65,-8.08,1.56,9.45
0.5329871177673269,-5.19,-8.17,0.44,9.68
0.5338599681854106,-5.81,-9.34,0.95,11.04
0.5430059432983398,-5.79,-10.95,2.68,12.67
