time,ax,ay,az,atotal
0.018397092819206762,2.54,-1.77,-4.73,5.65
0.019618988037109375,3.31,-1.89,-4.82,6.14
0.03846001625061035,3.98,-1.69,-4.97,6.58
0.043411016464240504,4.22,-1.49,-5.15,6.82
0.05265212059020996,4.23,-1.67,-4.94,6.71
0.05741095542907715,4.46,-2.18,-4.6,6.76
0.06815195083618164,4.87,-2.53,-4.29,6.96
0.07203412055968528,5.4,-2.86,-4.12,7.36
0.10219097137450461,5.87,-3.18,-4.02,7.79
0.10306715965270996,6.27,-3.37,-3.66,8.0
0.11853504180907493,6.62,-3.53,-3.32,8.2
0.11966395378113504,6.99,-3.8,-3.18,8.56
0.13321399688721414,7.37,-3.79,-3.18,8.87
0.13422083854674582,7.92,-3.25,-3.37,9.2
0.14991497993468528,8.63,-2.52,-3.81,9.76
0.15104317665100098,9.44,-1.87,-4.22,10.5
0.16747307777404785,10.11,-1.47,-4.54,11.17
0.16913485527039285,10.33,-1.55,-4.61,11.41
0.21138787269592285,10.14,-1.69,-4.27,11.13
0.21288704872131348,9.81,-1.75,-4.09,10.77
0.2165839672088552,9.52,-1.58,-3.86,10.39
0.2173011302947927,9.38,-1.22,-3.68,10.14
0.23370814323426004,9.29,-0.95,-3.64,10.02
0.23482704162597656,8.66,-0.72,-3.51,9.37
0.2499568462371755,2.31,-1.38,1.85,3.26
0.2510530948638916,-7.29,-3.42,7.94,11.3
0.2677030563354563,-12.93,-5.06,11.03,17.73
0.2694070339202881,-10.19,-9.95,10.01,17.4
0.3122098445892263,-3.53,-10.46,0.96,11.08
0.3135111331939697,2.64,-6.04,-3.72,7.56
0.3168060779571462,10.47,-2.29,-0.67,10.73
0.3335978984832835,16.04,0.74,-1.5,16.12
0.3347308635711741,13.35,2.65,-5.8,14.79
0.3493800163269043,6.62,3.08,-5.26,8.99
0.35048699378967285,0.99,2.43,-3.49,4.36
0.3701441287994385,-1.53,-0.05,-3.55,3.86
0.37498903274536133,-1.39,-2.84,-5.5,6.34
0.38550686836243386,-0.36,-3.2,-4.11,5.22
0.4120481014251709,1.38,-0.65,-1.3,2.0
0.4129669666290354,4.62,1.17,-1.63,5.03
0.4164559841156006,6.3,0.99,-1.79,6.62
0.417160987854011,5.18,0.45,-1.11,5.31
0.43346500396727805,2.78,-0.32,-0.12,2.8
0.434628963470459,0.15,-0.56,2.13,2.2
0.4491899013519287,-2.25,-0.66,2.93,3.75
0.4503061771392822,-3.03,-0.51,1.11,3.26
0.4672868251800466,-1.3,0.1,0.61,1.43
0.46838784217835183,1.43,0.56,0.85,1.75
0.4987900257110667,3.19,0.53,-1.32,3.49
0.5001709461212229,4.16,0.38,-2.92,5.09
0.5178489685058594,3.7,0.04,-1.83,4.12
0.5190460681915354,1.36,-0.18,-1.08,1.74
0.5340909957885813,-0.91,-0.04,-0.49,1.03
0.5352251529693604,-1.66,-0.05,0.46,1.72
0.5509679317474365,-1.03,-0.24,0.84,1.35
0.5525419712066721,0.11,-0.35,0.29,0.46
0.5705821514129568,0.88,-0.25,-0.34,0.97
0.5766589641571116,0.54,-0.21,-1.05,1.19
0.6006939411163401,-0.13,0.0,-1.02,1.02
0.6015520095825124,-0.37,0.13,-0.35,0.52
0.6181349754333496,-0.42,0.1,-0.07,0.43
0.6188681125640869,-0.46,-0.02,-0.02,0.46
0.6333279609680176,-0.5,-0.29,-0.03,0.57
0.6344769001007151,-0.58,-0.46,0.07,0.74
0.6493670940399241,-0.52,-0.41,-0.02,0.66
0.6505138874054026,-0.41,-0.14,-0.16,0.46
0.6674878597259521,-0.42,0.13,-0.12,0.45
0.6691710948944021,-0.47,0.04,-0.08,0.47
0.6994810104370046,-0.48,-0.16,-0.08,0.51
0.7007291316986084,-0.32,-0.13,0.04,0.34
0.7181661128997803,-0.1,-0.04,0.22,0.24
0.7193701267242432,0.02,-0.11,-0.03,0.11
0.7339918613433909,0.05,-0.15,-0.19,0.24
0.7351348400116038,0.25,-0.03,-0.06,0.25
0.7500851154327393,0.62,0.06,0.13,0.63
0.7517411708831787,0.79,-0.02,-0.08,0.79
0.7716410160064697,0.62,-0.17,-0.29,0.7
0.7783639430999756,0.5,-0.48,-0.46,0.83
0.8071229457855154,0.35,-0.83,-0.51,1.03
0.8079211711883616,0.1,-1.13,-0.33,1.18
0.8179759979248047,-0.15,-1.27,0.09,1.28
0.8187148571014404,-0.65,-1.38,0.67,1.66
0.8330538272857666,-1.52,-1.7,0.69,2.38
0.834212064743042,-2.33,-2.25,0.62,3.29
0.8492920398712158,-2.65,-2.59,0.63,3.75
0.8504300117492676,-2.7,-2.77,-0.33,3.88
0.8662688732147217,-2.79,-2.87,-1.08,4.14
0.8673779964447021,-2.84,-2.89,-1.62,4.36
0.8992011547088623,-2.86,-3.02,-1.5,4.42
0.9005379676818848,-2.81,-3.29,-1.35,4.53
0.9179680347442556,-2.85,-3.63,-1.35,4.8
0.9190349578857422,-3.21,-4.03,-1.31,5.31
0.9354219436645508,-3.76,-4.55,-1.21,6.02
0.9370980262756419,-4.34,-5.86,-1.25,7.39
0.9507949352264404,-5.26,-7.36,-0.87,9.08
0.9524948596954346,-6.29,-8.24,-0.86,10.4
0.9715368747711182,-6.51,-8.84,-0.43,10.98
0.9783940315246582,-6.14,-9.49,-0.07,11.3
1.0093669891357422,-6.25,-9.71,0.31,11.55
1.010193109512329,-6.62,-10.54,0.12,12.44
1.0176751613617014,-7.14,-11.54,1.1,13.61
1.0184171199798584,-7.17,-11.69,0.56,13.72
1.033296823501587,-6.55,-10.47,0.4,12.35
1.0344469547271729,-7.08,-8.66,0.54,11.19
1.050691843032837,-7.93,-7.74,-0.03,11.08
1.0518381595611572,-8.27,-6.53,-1.49,10.64
1.0675809383392263,-8.55,-5.17,-1.83,10.15
1.069288969039924,-9.06,-4.37,-0.28,10.06
1.1119229793548584,-9.26,-4.05,1.0,10.15
1.113227128982544,-8.33,-3.46,0.65,9.04
1.1165921688079763,-6.59,-1.72,-1.07,6.89
1.1177499294281006,-4.26,0.27,-1.04,4.39
1.133549928665154,-3.28,1.99,-1.95,4.3
1.1346559524536133,-6.45,2.9,-1.18,7.16
1.1496951580047607,-9.6,2.1,0.65,9.84
1.1508190631866384,-10.64,1.79,2.58,11.09
1.167626142501831,-10.58,2.11,3.69,11.4
1.1692440509796143,-9.6,2.36,3.33,10.43
1.1977930068969727,-8.19,2.47,2.33,8.86
1.1992270946502686,-6.9,2.81,1.39,7.57
1.2185449600219727,-6.05,3.18,0.76,6.87
1.219696044921882,-5.65,3.1,0.84,6.49
1.2355740070342947,-5.5,2.73,1.24,6.26
1.2372910976409912,-5.4,2.37,1.46,6.07
1.2536571025848389,-4.96,1.86,1.34,5.46
1.2586660385131836,-4.37,1.43,0.99,4.7
1.2689878940582275,-3.85,1.08,0.49,4.02
1.2736928462982178,-3.33,0.85,0.09,3.43
1.2984411716461182,-2.73,0.3,-0.07,2.74
1.2993829250335693,-2.12,-0.45,0.11,2.17
1.3180859088897634,-1.75,-0.88,0.44,2.0
1.3188130855560303,-1.6,-1.21,0.24,2.02
1.3330538272857666,-1.57,-1.8,-0.17,2.39
1.3342089653015137,-1.31,-2.58,-0.28,2.9
1.3497059345245361,-0.57,-3.62,0.0,3.66
1.3508319854736328,0.25,-3.98,0.32,4.0
1.3675580024719238,0.85,-3.69,0.2,3.79
1.3692049980163574,1.21,-3.61,0.08,3.8
1.398529052734375,1.6,-3.75,0.42,4.09
1.399878978729248,1.89,-3.8,0.4,4.26
1.4190309047698975,2.04,-3.57,-0.1,4.11
1.4202079772949219,2.22,-3.38,-0.44,4.06
1.4333069324493337,2.49,-3.51,-0.65,4.35
1.4344780445098877,3.07,-4.03,-0.91,5.14
1.4536879062652588,4.06,-4.66,-1.29,6.31
1.458082914352424,5.27,-5.34,-1.7,7.69
1.4688620567321777,6.37,-6.07,-2.14,9.05
1.4731650352477956,7.29,-6.66,-2.46,10.17
