time,ax,ay,az,atotal
0.001544952392578125,-0.44,-0.13,-0.08,0.46
0.0036699771881103524,-0.27,-0.63,-0.01,0.68
0.018168926239013672,-0.73,0.43,-0.43,0.95
0.019407033920288086,-0.56,0.52,0.0,0.76
0.05566096305847168,-0.5,-0.08,-0.02,0.5
0.05661201477050781,-0.59,-0.17,-0.17,0.63
0.06683683395385742,-0.56,-0.1,-0.13,0.58
0.06800103187561035,-0.57,0.03,-0.02,0.57
0.08372998237609862,-0.53,0.11,0.03,0.54
0.08488893508911133,-0.51,0.08,0.03,0.51
0.1001429557800293,-0.47,0.09,0.05,0.48
0.1013169288635254,-0.45,0.12,0.11,0.47
0.1184849739074707,-0.42,0.14,0.15,0.46
0.12015104293823242,-0.33,0.14,0.16,0.39
0.17127084732055664,-0.23,0.15,0.24,0.36
0.17215204238891602,-0.17,0.17,0.27,0.36
0.18379783630371094,-0.15,0.16,0.19,0.29
0.1845519542694092,-0.05,0.18,0.03,0.18
0.20032596588134768,0.02,0.16,-0.18,0.24
0.20146703720092773,0.06,0.14,-0.26,0.3
0.21607208251953125,0.11,0.19,-0.28,0.35
0.2172579765319824,0.17,0.29,-0.25,0.41
0.2339169979095459,0.14,0.32,-0.33,0.48
0.2355771064758301,0.07,0.2,-0.32,0.38
0.2725830078125,0.01,0.07,-0.24,0.25
0.2739520072937012,-0.1,0.0,-0.13,0.16
0.2837629318237305,-0.14,-0.04,-0.2,0.24
0.2849130630493164,-0.16,-0.1,-0.37,0.41
0.2998371124267578,-0.17,-0.07,-0.55,0.57
0.3010668754577637,-0.21,-0.01,-0.64,0.67
0.31598615646362305,-0.32,0.08,-0.66,0.73
0.3176231384277344,-0.43,0.13,-0.6,0.74
0.33394598960876465,-0.47,0.09,-0.47,0.67
0.3368959426879883,-0.56,0.11,-0.3,0.64
0.3735971450805664,-0.59,0.26,-0.21,0.67
0.3748149871826172,-0.59,0.31,-0.1,0.67
0.3848190307617188,-0.58,0.26,0.08,0.64
0.38598203659057617,-0.63,0.26,0.38,0.78
0.4003510475158691,-0.59,0.26,0.56,0.85
0.4013350009918213,-0.65,0.26,0.57,0.9
0.41673398017883295,-0.86,0.18,0.81,1.19
0.4178810119628906,-0.7,-0.09,0.85,1.1
0.4343650341033936,-0.68,0.08,0.39,0.78
0.4360189437866211,-0.57,0.15,0.13,0.6
0.4718070030212402,-0.45,0.17,-0.06,0.48
0.4732439517974854,-0.06,0.31,-0.25,0.4
0.484044075012207,-0.1,0.55,-0.43,0.7
0.4852180480957031,-0.69,0.13,-0.46,0.83
0.5015969276428223,-0.47,-0.29,-0.47,0.72
0.5027828216552734,-0.1,-0.04,-0.47,0.48
0.5164999961853027,-0.17,0.22,-0.22,0.35
0.5180790424346924,-0.05,0.32,-0.07,0.33
0.5368709564208984,0.19,0.28,-0.22,0.4
0.5419819355010986,0.27,0.33,-0.18,0.46
0.5735180377960205,0.34,0.46,-0.24,0.62
0.5743851661682129,0.38,0.5,-0.34,0.71
0.5843868255615234,0.56,0.46,-0.4,0.82
0.5851120948791504,0.52,0.3,-0.39,0.71
0.6001501083374023,0.34,0.21,-0.41,0.57
0.6012949943542479,0.09,0.15,-0.36,0.4
0.6165409088134766,-0.08,0.21,-0.18,0.28
0.6176619529724121,-0.09,0.25,0.11,0.28
0.6339459419250488,-0.1,0.53,0.25,0.59
0.635045051574707,-0.24,0.4,0.31,0.56
0.6717171669006348,-0.51,0.2,0.28,0.61
0.6730871200561523,-0.62,0.01,0.19,0.64
0.6842598915100098,-0.62,-0.03,0.18,0.64
0.6849551200866699,-1.18,-0.36,0.11,1.23
0.7009820938110352,-1.23,-0.47,-0.1,1.32
0.7021250724792479,-1.18,-0.55,-0.15,1.31
0.7177591323852539,-1.17,-0.73,-0.44,1.44
0.7194139957427979,-1.09,-0.72,-0.8,1.53
0.7367711067199707,-0.99,-0.67,-1.01,1.56
0.7426419258117676,-0.83,-0.6,-1.11,1.51
0.7711868286132812,-0.68,-0.53,-1.24,1.51
0.7719140052795409,-0.63,-0.54,-1.54,1.74
0.7848730087280273,-0.65,-0.43,-1.58,1.76
0.7855780124664307,-0.52,-0.23,-1.76,1.84
0.7998838424682617,-0.21,-0.07,-1.77,1.78
0.801030158996582,-0.04,-0.13,-1.58,1.58
0.8162899017333984,0.02,-0.33,-1.5,1.53
0.8174500465393066,0.08,-0.39,-1.46,1.51
0.8341641426086426,0.13,-0.35,-1.36,1.41
0.8358089923858643,0.22,-0.28,-1.15,1.2
0.8698811531066895,0.31,-0.19,-0.81,0.88
0.8708269596099854,0.38,-0.24,-0.63,0.77
0.8848690986633301,0.44,-0.35,-0.35,0.66
0.886012077331543,0.47,-0.49,0.13,0.69
0.8997509479522705,0.48,-0.74,0.53,1.02
0.9009089469909668,0.43,-0.95,0.71,1.26
0.9164791107177734,0.39,-1.05,0.75,1.34
0.9181020259857178,0.35,-1.08,0.65,1.3
0.93623685836792,0.28,-1.15,0.74,1.39
0.9412479400634766,0.11,-1.2,1.0,1.56
0.9697980880737304,0.05,-1.06,1.08,1.51
0.9706499576568604,0.12,-0.94,0.91,1.31
0.9842469692230223,0.33,-0.85,0.56,1.07
0.9850149154663086,0.65,-0.72,0.11,0.97
1.0002329349517822,0.91,-0.56,-0.36,1.12
1.0014050006866455,1.05,-0.42,-0.55,1.25
1.0162580013275146,1.11,-0.3,-0.53,1.26
1.0174100399017334,0.95,-0.3,-0.42,1.08
1.0325019359588623,0.75,-0.25,-0.21,0.81
1.0335478782653809,0.66,-0.14,0.22,0.7
1.0718598365783691,0.71,-0.07,0.44,0.83
1.0732200145721436,0.65,0.02,0.32,0.72
1.0840468406677246,0.57,0.01,0.35,0.66
1.0852179527282717,0.57,0.04,0.36,0.67
1.1000080108642578,0.59,0.12,0.26,0.65
1.1010808944702148,0.57,0.24,0.13,0.63
1.1165838241577148,0.56,0.26,0.01,0.61
1.1176791191101074,0.55,0.25,-0.29,0.67
1.1334049701690674,0.71,0.09,-0.46,0.85
1.1350789070129397,0.79,-0.36,-0.26,0.9
1.186017990112305,0.73,-0.67,-0.24,1.01
1.1872310638427734,0.64,-0.9,-0.33,1.15
1.2043800354003906,0.57,-0.81,-0.55,1.13
1.2054948806762695,0.67,-0.47,-0.73,1.09
1.216807842254639,0.76,-0.17,-0.75,1.08
1.2177610397338867,0.79,-0.04,-0.64,1.01
1.2328438758850098,0.92,-0.06,-0.39,1.0
1.233978033065796,1.08,-0.18,-0.13,1.1
1.250917911529541,1.22,-0.29,0.2,1.26
1.2525701522827148,1.24,-0.24,0.34,1.3
1.2976150512695312,1.23,-0.1,0.3,1.27
1.2984371185302734,1.25,0.0,0.31,1.28
1.320911884307861,1.22,-0.04,0.25,1.24
1.322023868560791,1.39,0.02,0.16,1.39
1.333600997924805,1.65,0.07,-0.11,1.65
1.3346681594848633,1.7,0.05,-0.24,1.71
1.3504900932312012,1.73,0.08,-0.17,1.74
1.3521790504455566,1.8,0.17,-0.04,1.8
1.3703980445861816,1.83,0.28,0.11,1.85
1.3753759860992432,1.93,0.38,0.06,1.96
1.4068851470947266,1.83,0.39,0.02,1.87
1.4077391624450684,1.64,0.25,0.08,1.66
1.41758394241333,1.36,0.16,0.02,1.36
1.4182920455932615,1.29,0.22,-0.11,1.31
1.4335279464721682,1.17,0.31,-0.4,1.27
1.434664011001587,1.07,0.43,-0.63,1.31
1.4492599964141846,0.98,0.53,-1.01,1.5
1.4503870010375977,0.97,0.3,-0.68,1.22
1.4658479690551758,0.89,-0.01,-0.51,1.02
1.4669318199157717,1.1,-0.68,-0.16,1.3
1.50108003616333,1.09,-0.91,0.46,1.49
1.5020289421081543,0.68,-0.56,0.36,0.95
1.5177960395812988,0.56,-0.23,0.43,0.74
1.5189549922943115,0.35,0.18,0.61,0.72
1.5354881286621094,0.26,0.24,0.36,0.5
1.5366449356079102,0.38,0.12,-0.08,0.4
1.5500941276550293,0.52,-0.04,-0.1,0.53
1.5517640113830566,0.56,-0.26,0.16,0.63
1.5702309608459473,0.53,-0.49,0.64,0.96
1.5751948356628418,0.45,-0.35,0.83,1.0
1.6067049503326416,0.44,0.14,1.54,1.6
1.6075780391693115,-0.09,0.15,1.57,1.57
1.6178629398345947,-0.27,0.07,0.82,0.86
1.6185729503631592,-0.15,-0.04,0.33,0.36
1.633918046951294,-0.01,-0.19,-0.1,0.21
1.6350479125976562,0.06,-0.35,-0.48,0.59
1.6494710445404053,0.21,-0.53,-1.05,1.19
1.6505999565124512,0.42,-0.39,-0.46,0.73
1.6659069061279297,0.06,-0.48,0.0,0.48
1.6670160293579102,-0.06,-0.24,0.1,0.26
1.7009179592132568,-0.22,0.0,0.33,0.39
1.7017898559570312,-0.32,0.01,0.24,0.4
1.7193379402160645,-0.41,-0.14,0.15,0.45
1.720526933670044,-0.57,-0.26,0.1,0.63
1.7335138320922852,-0.63,-0.3,-0.18,0.72
1.7347159385681152,-0.48,-0.18,-0.44,0.67
1.7509050369262695,-0.2,0.0,-0.87,0.89
1.7525880336761477,0.14,-0.01,-0.35,0.37
1.7702319622039795,0.18,-0.37,-0.33,0.52
1.7753169536590576,0.17,-0.35,-0.16,0.42
1.8073010444641116,0.3,0.24,-0.34,0.51
