time,ax,ay,az,atotal
0.03918099403381348,-1.03,-0.14,0.18,1.05
0.04008603096009011,-1.95,-0.87,0.84,2.29
0.0506129264831614,-2.68,-1.08,1.06,3.07
0.051376104354865504,-2.66,-0.83,1.18,3.02
0.06693387031555886,-1.86,-0.67,1.09,2.25
0.06804800033570046,-1.06,-0.77,0.49,1.39
0.08305001258850098,-0.63,-1.15,0.03,1.31
0.08419013023376465,-0.76,-1.68,-0.04,1.84
0.09995794296263938,-1.68,-2.44,0.78,3.06
0.10162997245788574,-2.97,-2.94,0.88,4.27
0.15087485313415527,-4.03,-3.68,0.3,5.46
0.1517198085784912,-4.68,-4.52,-0.41,6.51
0.17151403427124734,-4.52,-4.98,-0.05,6.72
0.17270898818969727,-3.92,-5.17,0.45,6.5
0.1830761432647776,-3.41,-5.5,0.15,6.47
0.18427395820616965,-3.66,-5.88,-0.93,6.98
0.1992809772491384,-4.5,-6.26,-1.73,7.9
0.20042204856872559,-5.13,-6.61,-1.61,8.52
0.21735310554505105,-5.64,-6.91,-0.71,8.94
0.21904993057251687,-6.41,-7.3,-0.29,9.71
0.2570819854736328,-7.23,-8.53,0.28,11.18
0.2580411434173584,-8.17,-11.18,0.9,13.87
0.2669699192047119,-7.8,-17.37,1.76,19.12
0.26772189140319824,-6.5,-25.4,3.84,26.49
0.2840390205383301,-7.79,-27.1,3.7,28.43
0.2851400375366282,-10.84,-21.58,3.67,24.42
0.2991049289703369,-14.14,-17.61,2.82,22.75
0.3002610206604004,-16.49,-17.05,0.77,23.73
0.3175008296966553,-17.74,-16.17,-1.1,24.02
0.319108009338386,-16.94,-13.69,0.52,21.78
0.36868882179260254,-14.52,-9.47,2.8,17.55
0.3695518970489573,-10.51,-6.1,0.98,12.19
0.3874819278717041,-7.85,-2.64,-3.6,9.03
0.3882169723510671,-5.57,-0.67,-3.41,6.56
0.3994901180267334,-6.7,1.09,-0.71,6.82
0.4006810188293457,-10.48,1.07,1.85,10.69
0.41589903831481934,-13.02,0.94,3.25,13.45
0.4170358180999756,-13.33,1.94,4.02,14.05
0.4328329563140869,-11.93,3.1,4.56,13.14
0.4339859485626292,-9.96,3.44,4.07,11.29
0.473803997039802,-8.75,3.87,2.82,9.97
0.47473692893981934,-8.17,3.56,2.58,9.27
0.4836580753326416,-7.86,2.53,2.99,8.78
0.484393835067749,-7.67,2.12,3.42,8.66
0.4999048709869456,-7.32,1.74,3.47,8.28
0.5010268688201975,-6.84,1.45,2.99,7.6
0.5162608623504639,-6.23,1.13,2.05,6.65
0.5174148082733154,-5.55,0.56,1.21,5.7
0.5340888500213694,-4.8,-0.23,1.07,4.92
0.5358030796051025,-3.43,-0.96,1.32,3.79
0.5755088329315186,-1.69,-1.3,0.31,2.15
0.5768129825592041,-0.79,-0.57,-1.53,1.81
0.5840590000152659,-0.25,-0.16,-2.3,2.31
0.5848081111907959,0.28,-1.79,-1.26,2.2
0.6004889011383057,1.11,-3.62,-0.79,3.86
0.6016180515289307,2.22,-4.42,-1.35,5.12
0.6163718700408936,2.96,-4.97,-1.55,5.98
0.6175239086151194,3.26,-5.92,-0.81,6.8
0.6337940692901682,3.18,-7.16,0.43,7.84
0.6354470252990723,3.42,-8.88,0.6,9.53
0.6745970249176025,4.31,-10.87,-0.81,11.72
0.6755180358886719,6.0,-13.49,-2.8,15.02
0.6840360164642334,8.55,-16.32,-4.52,18.97
0.6848189830780029,11.06,-16.95,-6.09,21.13
0.7006981372833181,11.51,-12.72,-7.83,18.85
0.7018821239471436,12.98,-8.07,-11.54,19.15
0.7164480686187744,19.12,-6.09,-16.61,26.04
0.7175710201263428,26.1,-3.08,-19.22,32.55
0.7330148220062256,29.52,0.93,-18.09,34.63
0.7342379093170166,29.55,3.24,-15.18,33.37
0.7718949317932129,23.58,1.98,-12.87,26.93
0.772817850112915,18.32,-1.41,-9.99,20.91
0.784095048904426,16.48,-4.06,-8.1,18.8
0.784846067428596,15.66,-3.45,-8.62,18.2
0.7998030185699463,14.2,-0.33,-6.52,15.62
0.8010008335113525,1.28,-0.79,8.99,9.11
0.8163869380950928,-22.61,-8.6,20.62,31.78
0.8175549507141184,-14.33,-25.81,20.23,35.78
0.8338911533355713,1.42,-29.3,-4.4,29.66
0.8355658054351807,3.69,-17.99,-13.93,23.04
0.8706500530242991,11.01,-4.62,-3.63,12.47
0.8715770244598389,16.36,10.35,-1.47,19.41
0.8839390277862478,11.73,17.38,-8.46,22.61
0.884713888168335,6.25,12.65,-9.53,17.02
0.8998839855194163,5.11,4.92,-11.15,13.21
0.9009921550750732,4.82,-1.3,-7.76,9.22
0.9158480167388916,5.12,-4.64,-3.89,7.92
0.916999101638801,9.92,-9.14,1.32,13.55
0.933079957962029,8.25,-3.34,-0.71,8.92
0.9347419738769531,3.17,3.49,-4.26,6.35
0.9719550609588694,0.29,2.46,-0.32,2.49
