time,ax,ay,az,atotal
0.008,-0.69,-5.64,-0.31,5.69
0.00830078125,-1.76,-7.13,0.16,7.34
0.00959587097168324,-3.61,-9.77,1.3,10.49
0.026300907135006213,-5.9,-13.19,1.84,14.56
0.028052806854244494,-8.03,-16.53,1.58,18.44
0.04057884216308594,-8.65,-18.87,2.03,20.85
0.04242992401123402,-7.62,-19.73,2.7,21.32
0.058583736419677734,-7.34,-19.11,2.36,20.6
0.06077098846435547,-7.71,-17.6,0.62,19.22
0.08509302139282227,-8.93,-15.5,-0.13,17.88
0.087127685546875,-10.56,-12.81,-0.02,16.6
0.09162569046020153,-12.61,-9.41,0.96,15.76
0.09297680854797363,-14.5,-6.4,2.15,15.99
0.1084508895874059,-14.88,-3.74,1.97,15.46
0.11028671264648438,-13.05,-0.41,0.34,13.06
0.12441587448120117,-9.23,3.47,-0.86,9.89
0.12619590759277344,-5.15,5.49,-1.76,7.73
0.14040374755859375,-3.42,5.99,-2.55,7.35
0.14225482940673828,-7.1,4.47,-1.56,8.53
0.16622090339660645,-12.27,2.24,-0.03,12.47
0.1675567626953125,-15.5,1.1,3.12,15.84
0.1764779090881312,-16.1,1.38,6.03,17.24
0.17781496047973633,-14.09,2.13,6.0,15.46
0.19234681129455566,-10.89,3.05,3.13,11.73
0.19438695907592418,-8.75,3.75,1.48,9.63
0.20792484283447266,-7.44,3.25,1.39,8.23
0.20971393585205078,-6.92,2.05,1.12,7.3
0.2240908145904541,-7.35,1.26,1.38,7.58
0.2261209487915039,-7.88,1.01,2.21,8.24
0.24993896484375355,-7.74,0.69,2.92,8.3
0.251554012298584,-7.12,0.41,2.84,7.67
0.2591068744659424,-6.34,-0.07,2.32,6.75
0.26043701171875355,-5.48,-1.02,1.95,5.9
0.2758169174194336,-4.56,-2.4,1.49,5.36
0.27765798568725586,-3.54,-4.05,0.83,5.44
0.2900047302246094,-2.31,-5.66,0.25,6.11
0.2918367385864258,-1.0,-7.33,0.23,7.4
0.3074970245361328,0.38,-9.26,-0.28,9.27
0.30964183807373047,3.18,-11.23,-1.01,11.71
0.33294773101806996,7.11,-13.73,-1.46,15.53
0.3343367576599121,10.6,-16.45,-3.58,19.89
0.340728759765625,13.59,-17.4,-6.83,23.11
0.3420529365539515,16.24,-15.55,-8.23,23.94
0.3576469421386754,17.65,-11.15,-7.77,22.27
0.3595478534698451,18.49,-6.88,-6.06,20.63
0.37519979476928356,20.09,-3.99,-5.06,21.09
0.3770790100097656,22.37,-2.11,-6.36,23.35
0.39017581939697266,25.65,-1.23,-8.41,27.02
0.39201879501342773,28.74,-0.63,-10.87,30.73
0.41565275192260387,29.07,-0.21,-10.78,31.0
0.4171178340911865,24.66,0.17,-7.75,25.84
0.42413783073425293,18.92,-0.28,-4.41,19.42
0.42545270919799805,15.27,-1.99,-2.46,15.59
0.43999195098876953,11.56,-5.07,0.09,12.62
0.4417057037353551,4.16,-5.17,4.16,7.83
0.4565649032592809,-6.93,-3.98,-0.09,7.99
0.45838689804076793,-20.22,-5.38,-0.44,20.92
0.4751608371734619,-25.96,-5.78,4.39,26.95
0.4773678779602015,-11.78,-7.7,14.09,19.91
0.4991018772125244,3.38,-7.98,7.62,11.53
0.5006608963012731,10.66,-7.67,-4.36,13.83
0.5073208808898926,19.6,-10.03,-11.53,24.85
0.508786678314209,27.73,-13.41,-3.81,31.03
0.524863719940182,24.9,-11.37,3.49,27.59
