time,ax,ay,az,atotal
0.01168680191040039,0.04,0.24,-0.1,0.26
0.014515876770019531,0.28,0.19,-0.68,0.75
0.015452861785888672,0.5,0.08,-0.98,1.1
0.03177785873413086,0.68,-0.02,-1.15,1.33
0.03416299819946289,0.7,-0.2,-1.01,1.24
0.04763984680175781,0.44,-0.25,-0.63,0.8
0.054193973541259766,0.07,0.17,-0.45,0.48
0.0829019546508789,0.07,0.47,-0.83,0.95
0.0840921401977539,0.38,0.27,-1.22,1.3
0.08495283126831055,0.46,0.33,-1.35,1.46
0.09855413436889647,0.51,0.47,-1.37,1.53
0.10405206680297853,0.47,0.4,-0.57,0.84
0.11652183532714845,0.03,0.3,0.79,0.84
0.12364912033081055,-0.18,0.38,1.9,1.94
0.1336660385131836,-0.11,0.26,1.3,1.33
0.1443939208984375,0.31,0.24,0.07,0.39
0.15425586700439453,0.48,0.45,-0.79,1.02
0.1860518455505371,0.56,1.04,-0.91,1.49
0.1875779628753662,0.9,0.92,-0.22,1.3
0.18851709365844727,1.05,-0.28,0.34,1.13
0.1998438835144043,1.13,-1.05,-0.31,1.57
0.20322394371032715,1.01,-0.64,-0.49,1.29
0.21665287017822266,0.28,-0.22,1.0,1.06
0.22303390502929688,-1.09,-0.3,2.61,2.84
0.23296785354614255,-1.41,0.21,1.89,2.36
0.2438650131225586,-0.49,0.87,0.18,1.01
0.2534770965576172,0.46,0.56,-1.27,1.46
0.2869269847869873,0.68,0.26,-2.32,2.43
0.28835487365722656,1.16,-0.88,-0.81,1.66
0.2892699241638184,1.25,-1.69,0.15,2.1
0.3002619743347168,1.12,-1.71,0.89,2.22
0.3026919364929199,0.54,-1.33,1.08,1.79
0.3161940574645996,-0.47,-0.79,1.32,1.6
0.3226189613342285,-1.1,-0.59,0.55,1.36
0.3333258628845215,-0.42,-0.2,0.29,0.54
0.3428521156311035,0.53,1.73,0.23,1.82
0.3526580333709717,0.42,2.74,-1.15,3.0
0.3781280517578125,0.79,1.96,-0.11,2.11
0.3790678977966309,1.29,-0.13,2.45,2.77
0.3815879821777344,1.3,-2.55,3.19,4.28
0.3955588340759277,0.68,-3.71,4.6,5.94
0.4021620750427246,2.45,-1.12,1.39,3.03
0.41356611251831055,2.49,-0.11,-3.04,3.93
0.4217538833618164,2.47,-1.33,-1.61,3.23
0.4319720268249512,2.88,-2.59,-0.27,3.88
0.44205403327941895,2.54,-2.78,0.16,3.76
0.4516739845275879,3.62,-2.74,-0.19,4.54
0.4895339012145996,3.97,-2.37,-0.88,4.7
0.49144101142883295,4.0,-1.17,-2.53,4.87
0.4927821159362793,3.14,0.1,-2.09,3.77
0.497377872467041,2.05,-1.17,1.0,2.56
0.5017669200897217,1.36,-0.58,1.99,2.47
0.5159909725189209,1.0,1.93,1.83,2.84
0.521967887878418,0.57,1.45,2.67,3.09
0.5318818092346191,-0.05,-2.01,3.02,3.62
0.5413808822631836,-0.01,-3.19,2.5,4.05
0.5518360137939453,-0.26,-3.95,2.57,4.71
0.5852489471435547,-0.21,-3.03,-0.05,3.03
0.5871100425720215,-0.35,-1.52,-2.13,2.64
0.5883960723876953,-0.88,-2.18,-3.7,4.38
0.5982570648193359,-1.67,-3.06,-4.97,6.07
0.6008679866790771,-2.69,-3.14,-5.72,7.05
0.6155409812927246,-3.35,-3.34,-5.68,7.39
0.6207609176635742,-3.52,-3.32,-5.11,7.03
0.6313979625701904,-3.46,-3.12,-4.23,6.29
0.6407279968261719,-3.53,-2.51,-3.89,5.82
0.6510491371154785,-3.69,-1.29,-2.85,4.83
0.6833758354187012,-3.78,-0.68,-1.88,4.27
0.6848490238189697,-3.94,-0.31,-1.61,4.26
0.6857860088348389,-4.03,-0.17,-1.58,4.33
0.6995820999145508,-4.0,-0.44,-1.85,4.42
0.7007369995117188,-3.46,-0.64,-2.8,4.49
0.7155671119689941,-2.65,-1.84,-2.94,4.36
0.7202000617980957,-2.04,-1.66,-3.4,4.29
0.7300558090209961,-1.51,-0.94,-2.72,3.24
0.7409489154815674,-1.4,-0.78,-1.34,2.08
0.7507338523864746,-1.49,-0.57,-0.02,1.59
0.7835929393768309,-1.65,-0.16,1.1,1.98
0.7851059436798096,-1.48,-0.25,2.07,2.55
0.7860288619995117,-0.97,-0.01,2.47,2.65
0.7895059585571289,-0.36,0.63,2.36,2.46
0.7997419834136963,-0.03,0.68,2.48,2.57
0.8101720809936523,0.03,0.37,2.52,2.54
0.8198051452636719,-0.18,0.3,2.9,2.92
0.8296580314636229,-0.52,0.56,3.29,3.37
0.8404159545898438,-0.73,0.86,3.26,3.44
0.8501391410827637,-0.89,1.17,2.95,3.29
0.8806910514831543,-0.74,1.03,2.1,2.45
0.8818290233612059,-1.1,1.55,4.77,5.13
0.8826680183410645,-2.77,3.64,12.15,12.98
0.8992190361022949,-1.77,3.14,7.29,8.13
0.9005160331726074,0.47,1.5,-0.68,1.71
0.9151721000671388,0.87,0.45,-1.12,1.48
0.9191420078277588,0.11,0.25,1.74,1.76
0.9291989803314208,-0.3,0.34,2.83,2.86
0.939640998840332,0.04,0.17,1.24,1.25
0.949571132659912,0.39,0.77,0.13,0.87
0.982257843017578,0.89,1.09,0.29,1.43
0.9836869239807128,1.28,0.91,0.71,1.72
0.9845960140228271,1.36,1.15,1.43,2.28
0.998988151550293,1.12,1.68,0.99,2.24
1.0002918243408203,0.77,1.36,0.16,1.57
1.0148210525512695,0.52,0.43,0.15,0.69
1.0185260772705078,0.27,-0.23,-0.4,0.53
1.029592990875244,-0.03,-0.15,-0.94,0.95
1.0387399196624756,-0.86,0.33,-1.14,1.46
1.0487790107727049,-1.99,0.78,-1.08,2.39
1.082301139831543,-2.38,0.73,-0.59,2.55
1.0837550163269043,-1.65,0.29,-0.1,1.67
1.0846989154815674,-0.55,0.53,0.24,0.8
1.0987868309020996,0.23,0.67,0.56,0.9
1.0999209880828855,0.42,0.76,0.64,1.07
1.1146550178527832,0.53,0.6,0.23,0.83
