time,ax,ay,az,atotal
0.01497411727905984,-9.54,-5.64,7.49,13.37
0.016118049621596242,-20.38,-15.73,26.7,37.08
0.032500982284553004,-5.4,-22.74,17.06,28.93
0.03414607048034668,1.44,-12.3,-16.07,20.28
0.051717996597297144,10.14,-4.64,-9.34,14.54
0.09313488006591797,19.5,6.5,2.35,20.68
0.09408092498780718,12.63,13.5,-6.89,19.72
0.09847021102905984,4.48,11.88,-11.64,17.22
0.0992121696472239,1.52,6.13,-6.59,9.12
0.11469316482544656,1.82,-1.12,-2.3,3.13
0.11541008949280496,2.65,-3.87,-4.26,6.33
0.1307668685913228,4.49,-3.44,-6.1,8.31
0.13148808479310503,7.3,-3.68,-4.98,9.57
0.14744806289673562,8.63,-1.97,-2.28,9.14
0.1485729217529368,6.96,1.85,-3.22,7.88
0.18309402465821023,3.35,3.15,-3.85,5.99
0.18401408195495605,0.66,1.48,-1.47,2.18
0.19954395294190874,-1.38,-0.15,0.25,1.41
0.20029902458190918,-1.83,-1.49,1.14,2.62
0.21493005752564187,-0.58,-1.78,1.02,2.13
0.21605396270751953,0.8,-1.05,0.04,1.32
0.2307550907135152,1.56,-0.32,-0.83,1.79
0.2318260669708394,1.36,0.36,-1.19,1.84
0.2481079101562571,0.69,0.8,-2.0,2.26
0.2492189407348775,0.09,0.92,-2.34,2.51
0.29175090789796343,-0.28,0.69,-1.79,1.93
0.2926440238952708,-0.61,0.39,-0.73,1.02
0.29887914657592773,-1.15,0.11,-0.33,1.2
0.30005502700806375,-1.47,-0.29,-0.25,1.51
0.31504011154174805,-1.44,-0.57,0.24,1.56
0.3161630630493164,-1.56,-0.46,0.45,1.68
0.3308870792389058,-1.74,-0.33,-0.28,1.79
0.33200693130494585,-1.59,-0.19,-1.09,1.93
0.34923601150513406,-1.26,0.03,-1.39,1.87
0.3507819175720286,-1.1,0.25,-1.43,1.82
0.4015169143676758,-1.27,0.37,-0.74,1.51
0.4023718833923411,-1.59,0.23,-0.19,1.61
0.4190700054168701,-1.51,-0.11,-0.72,1.67
0.4197978973388743,-0.75,-0.29,-0.59,0.99
0.43128299713134766,0.07,-0.56,-0.7,0.89
0.4323859214782786,0.32,-0.83,-1.4,1.65
0.4475970268249583,0.29,-1.0,-1.56,1.87
0.4487318992614817,0.07,-1.15,-0.24,1.17
0.4649670124054097,-0.8,-1.29,1.06,1.85
0.46607398986817117,-2.14,-1.37,1.1,2.76
0.5078830718994212,-2.65,-1.94,1.04,3.44
0.5088050365447998,-2.43,-2.6,0.57,3.6
0.5153360366821431,-2.08,-3.74,-0.39,4.29
0.5165438652038574,-1.79,-4.59,-1.47,5.14
0.5316960811615061,-1.98,-4.75,-1.59,5.38
0.5328760147094869,-3.05,-4.6,-1.84,5.81
0.5481638908386302,-4.03,-5.25,-2.58,7.1
0.5493180751800608,-4.51,-6.06,-2.06,7.82
0.5660729408264231,-4.46,-6.95,-1.14,8.33
0.5678761005401611,-4.2,-7.57,-0.16,8.65
0.6083250045776367,-4.03,-8.2,0.37,9.14
0.6092281341552805,-4.21,-9.79,0.44,10.66
0.6154561042785716,-4.88,-12.25,-0.14,13.18
0.616219997406013,-6.67,-13.24,-1.32,14.88
0.6316351890564036,-8.55,-13.32,-0.96,15.85
0.6327860355377268,-10.77,-15.06,0.55,18.52
0.6478869915008545,-13.21,-18.19,1.06,22.5
0.6490089893341064,-13.34,-20.18,0.77,24.2
0.6648559570312571,-12.64,-17.84,0.56,21.87
0.6665260791778564,-12.1,-14.03,-0.1,18.52
0.7201030254364014,-11.74,-10.44,-2.47,15.9
0.7209701538086009,-12.65,-8.41,-2.66,15.42
0.7358541488647461,-12.71,-7.51,0.41,14.76
0.7365400791168355,-10.6,-6.0,1.62,12.28
0.748100996017456,-6.81,-3.3,-0.2,7.57
0.7492151260375977,-3.73,-0.71,-1.66,4.14
0.7642331123352122,-1.86,1.33,-2.17,3.15
0.7653710842132639,-4.69,2.48,-0.89,5.37
0.7812371253967356,-9.47,1.07,0.99,9.58
0.7823660373687815,-12.65,0.59,1.9,12.8
0.8266911506652903,-13.14,1.73,3.92,13.82
